#--- Experiment --------------------------------------------------------------------------																													
#NAPTRAM20207																													
#																													
#--- System ------------------------------------------------------------------------------																													
#Data from PyroScience Workbench V1.2.0.1289   www.pyroscience.com																													
#DESKTOP-NLMRG3K																													
#--- Instrument --------------------------------------------------------------------------																													
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.04 Build:001																													
#--- Channel -----------------------------------------------------------------------------																													
#Channel [A Ch.1] - pH Sensor - XCF7-370-375																													
#--- Settings & Calibration --------------------------------------------------------------																													
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)									
#	16 ms	60% (F)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000									
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	12/28/2020	12/28/2020	12/28/2020	8.004747	1.033000	57.800000	-0.016300	-0.000521	-0.001255	0.000000	0.032500	623.000000	0.969700	0.126300	0.000000	0.000000	0.015149	21.820700	2.279249	23.401400	2.000000	623.228516	53.305950	10.034464	23.190350	6.500000	623.274719	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------																													
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																													
#Settings: n/a																													
#Calibration: n/a																													
#--- Channel -----------------------------------------------------------------------------																													
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																													
#--- Measurement Data --------------------------------------------------------------------																													
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment							
28-12-2020	15:13:22.018	0.037	8.031	8.031	32.280	237	0	623.334	OK	28-12-2020	15:13:22.018	0.037	18.561	OK	28-12-2020	15:13:52.083	30.103	18.566	OK										
28-12-2020	15:13:52.006	30.025	8.034	8.034	32.331	237	0	623.334	OK	28-12-2020	15:13:52.006	30.025	18.566	OK	28-12-2020	15:14:22.083	60.103	18.562	OK										
28-12-2020	15:14:22.006	60.025	8.038	8.038	32.403	236	0	623.332	OK	28-12-2020	15:14:22.006	60.025	18.561	OK	28-12-2020	15:14:52.084	90.103	18.559	OK										
28-12-2020	15:14:52.006	90.026	8.042	8.042	32.467	236	-2	623.334	OK	28-12-2020	15:14:52.006	90.026	18.559	OK	28-12-2020	15:15:22.084	120.104	18.557	OK										
28-12-2020	15:15:22.007	120.026	8.046	8.046	32.535	236	-1	623.330	OK	28-12-2020	15:15:22.007	120.026	18.557	OK	28-12-2020	15:15:52.084	150.104	18.555	OK										
28-12-2020	15:15:52.007	150.026	8.048	8.048	32.558	235	0	623.330	OK	28-12-2020	15:15:52.007	150.026	18.555	OK	28-12-2020	15:16:22.085	180.104	18.552	OK										
28-12-2020	15:16:22.007	180.027	8.049	8.049	32.570	235	0	623.330	OK	28-12-2020	15:16:22.007	180.027	18.552	OK	28-12-2020	15:16:52.084	210.104	18.549	OK										
28-12-2020	15:16:52.007	210.026	8.049	8.049	32.569	235	0	623.326	OK	28-12-2020	15:16:52.007	210.026	18.548	OK	28-12-2020	15:17:22.100	240.119	18.553	OK										
28-12-2020	15:17:22.007	240.026	8.053	8.053	32.647	235	1	623.326	OK	28-12-2020	15:17:22.007	240.026	18.553	OK	28-12-2020	15:17:52.084	270.103	18.552	OK										
28-12-2020	15:17:52.007	270.026	8.055	8.055	32.682	234	1	623.326	OK	28-12-2020	15:17:52.007	270.026	18.552	OK	28-12-2020	15:18:22.083	300.103	18.546	OK										
28-12-2020	15:18:22.007	300.026	8.058	8.058	32.727	234	0	623.323	OK	28-12-2020	15:18:22.007	300.026	18.546	OK	28-12-2020	15:18:52.083	330.103	18.551	OK										
28-12-2020	15:18:52.007	330.026	8.059	8.059	32.747	234	1	623.323	OK	28-12-2020	15:18:52.007	330.026	18.551	OK	28-12-2020	15:19:22.085	360.104	18.570	OK										
28-12-2020	15:19:22.007	360.026	8.061	8.061	32.776	234	0	623.323	OK	28-12-2020	15:19:22.007	360.026	18.571	OK	28-12-2020	15:19:52.082	390.101	18.584	OK										
28-12-2020	15:19:52.007	390.026	8.064	8.064	32.830	233	0	623.323	OK	28-12-2020	15:19:52.007	390.026	18.584	OK	28-12-2020	15:20:22.084	420.104	18.588	OK										
28-12-2020	15:20:22.007	420.026	8.062	8.062	32.811	233	0	623.320	OK	28-12-2020	15:20:22.007	420.026	18.588	OK	28-12-2020	15:20:52.085	450.104	18.580	OK										
28-12-2020	15:20:52.007	450.026	8.064	8.064	32.842	233	0	623.316	OK	28-12-2020	15:20:52.007	450.026	18.579	OK	28-12-2020	15:21:22.098	480.118	18.571	OK										
28-12-2020	15:21:22.007	480.026	8.064	8.064	32.829	233	0	623.316	OK	28-12-2020	15:21:22.007	480.026	18.571	OK	28-12-2020	15:21:52.084	510.103	18.572	OK										
28-12-2020	15:21:52.007	510.026	8.066	8.066	32.865	233	0	623.316	OK	28-12-2020	15:21:52.007	510.026	18.574	OK	28-12-2020	15:22:22.085	540.105	18.574	OK										
28-12-2020	15:22:22.007	540.027	8.066	8.066	32.873	233	-1	623.314	OK	28-12-2020	15:22:22.007	540.027	18.574	OK	28-12-2020	15:22:52.084	570.103	18.576	OK										
28-12-2020	15:22:52.008	570.027	8.067	8.067	32.881	233	1	623.312	OK	28-12-2020	15:22:52.008	570.027	18.576	OK	28-12-2020	15:23:22.085	600.104	18.577	OK										
28-12-2020	15:23:22.008	600.027	8.069	8.069	32.921	233	0	623.312	OK	28-12-2020	15:23:22.008	600.027	18.576	OK	28-12-2020	15:23:52.085	630.105	18.572	OK										
28-12-2020	15:23:52.008	630.027	8.070	8.070	32.939	233	0	623.310	OK	28-12-2020	15:23:52.008	630.027	18.572	OK	28-12-2020	15:24:22.086	660.105	18.572	OK										
28-12-2020	15:24:22.008	660.027	8.070	8.070	32.939	233	-1	623.309	OK	28-12-2020	15:24:22.008	660.027	18.572	OK	28-12-2020	15:24:52.090	690.109	18.571	OK										
28-12-2020	15:24:52.011	690.030	8.071	8.071	32.949	232	0	623.309	OK	28-12-2020	15:24:52.011	690.030	18.571	OK	28-12-2020	15:25:22.084	720.103	18.567	OK										
28-12-2020	15:25:22.008	720.027	8.071	8.071	32.961	232	1	623.307	OK	28-12-2020	15:25:22.008	720.027	18.567	OK	28-12-2020	15:25:52.085	750.104	18.574	OK										
28-12-2020	15:25:52.008	750.027	8.073	8.073	32.990	232	-1	623.305	OK	28-12-2020	15:25:52.008	750.027	18.574	OK	28-12-2020	15:26:22.086	780.105	18.566	OK										
28-12-2020	15:26:22.008	780.027	8.072	8.072	32.975	232	0	623.305	OK	28-12-2020	15:26:22.008	780.027	18.566	OK	28-12-2020	15:26:52.087	810.106	18.568	OK										
28-12-2020	15:26:52.009	810.028	8.072	8.072	32.972	232	-1	623.303	OK	28-12-2020	15:26:52.009	810.028	18.568	OK	28-12-2020	15:27:22.088	840.107	18.566	OK										
28-12-2020	15:27:22.010	840.029	8.073	8.073	32.988	232	1	623.305	OK	28-12-2020	15:27:22.010	840.029	18.566	OK	28-12-2020	15:27:52.104	870.124	18.565	OK										
28-12-2020	15:27:52.011	870.030	8.071	8.071	32.962	232	0	623.303	OK	28-12-2020	15:27:52.011	870.030	18.565	OK	28-12-2020	15:28:22.089	900.108	18.577	OK										
28-12-2020	15:28:22.011	900.031	8.075	8.075	33.020	232	0	623.301	OK	28-12-2020	15:28:22.011	900.031	18.577	OK	28-12-2020	15:28:52.088	930.108	18.577	OK										
28-12-2020	15:28:52.011	930.030	8.071	8.071	32.959	232	0	623.301	OK	28-12-2020	15:28:52.011	930.030	18.577	OK	28-12-2020	15:29:22.089	960.108	18.577	OK										
28-12-2020	15:29:22.012	960.031	8.074	8.074	33.005	232	0	623.298	OK	28-12-2020	15:29:22.012	960.031	18.577	OK	28-12-2020	15:29:52.091	990.110	18.569	OK										
28-12-2020	15:29:52.013	990.032	8.076	8.076	33.050	232	-1	623.301	OK	28-12-2020	15:29:52.013	990.032	18.570	OK	28-12-2020	15:30:22.089	1020.108	18.580	OK										
28-12-2020	15:30:22.012	1020.031	8.076	8.076	33.038	232	-1	623.298	OK	28-12-2020	15:30:22.012	1020.031	18.580	OK	28-12-2020	15:30:52.090	1050.109	18.580	OK										
28-12-2020	15:30:52.012	1050.031	8.075	8.075	33.031	232	0	623.296	OK	28-12-2020	15:30:52.012	1050.031	18.580	OK	28-12-2020	15:31:22.089	1080.108	18.585	OK										
28-12-2020	15:31:22.012	1080.031	8.079	8.079	33.092	232	0	623.295	OK	28-12-2020	15:31:22.012	1080.031	18.585	OK	28-12-2020	15:31:52.089	1110.108	18.586	OK										
28-12-2020	15:31:52.012	1110.031	8.077	8.077	33.060	232	0	623.296	OK	28-12-2020	15:31:52.012	1110.031	18.586	OK	28-12-2020	15:32:22.090	1140.109	18.581	OK										
28-12-2020	15:32:22.012	1140.031	8.081	8.081	33.129	232	1	623.295	OK	28-12-2020	15:32:22.012	1140.031	18.581	OK	28-12-2020	15:32:52.090	1170.110	18.572	OK										
28-12-2020	15:32:52.012	1170.031	8.078	8.078	33.072	232	0	623.293	OK	28-12-2020	15:32:52.012	1170.031	18.572	OK	28-12-2020	15:33:22.089	1200.108	18.575	OK										
28-12-2020	15:33:22.012	1200.031	8.074	8.074	33.020	232	0	623.293	OK	28-12-2020	15:33:22.012	1200.031	18.575	OK	28-12-2020	15:33:52.090	1230.109	18.586	OK										
28-12-2020	15:33:52.012	1230.031	8.078	8.078	33.075	232	-1	623.295	OK	28-12-2020	15:33:52.012	1230.031	18.586	OK	28-12-2020	15:34:22.091	1260.110	18.580	OK										
28-12-2020	15:34:22.013	1260.032	8.080	8.080	33.110	232	1	623.291	OK	28-12-2020	15:34:22.013	1260.032	18.580	OK	28-12-2020	15:34:52.091	1290.110	18.571	OK										
28-12-2020	15:34:52.013	1290.032	8.079	8.079	33.091	232	0	623.289	OK	28-12-2020	15:34:52.013	1290.032	18.570	OK	28-12-2020	15:35:22.089	1320.109	18.570	OK										
28-12-2020	15:35:22.013	1320.032	8.078	8.078	33.076	232	0	623.289	OK	28-12-2020	15:35:22.013	1320.032	18.570	OK	28-12-2020	15:35:52.090	1350.109	18.570	OK										
28-12-2020	15:35:52.013	1350.032	8.081	8.081	33.128	231	1	623.289	OK	28-12-2020	15:35:52.013	1350.032	18.570	OK	28-12-2020	15:36:22.091	1380.111	18.560	OK										
28-12-2020	15:36:22.013	1380.033	8.081	8.081	33.129	232	0	623.285	OK	28-12-2020	15:36:22.013	1380.033	18.560	OK	28-12-2020	15:36:52.093	1410.112	18.574	OK										
28-12-2020	15:36:52.014	1410.033	8.079	8.079	33.103	232	0	623.289	OK	28-12-2020	15:36:52.014	1410.033	18.574	OK	28-12-2020	15:37:22.091	1440.110	18.576	OK										
28-12-2020	15:37:22.014	1440.033	8.079	8.079	33.093	232	0	623.287	OK	28-12-2020	15:37:22.014	1440.033	18.574	OK	28-12-2020	15:37:52.093	1470.112	18.568	OK										
28-12-2020	15:37:52.014	1470.033	8.080	8.080	33.117	232	0	623.287	OK	28-12-2020	15:37:52.014	1470.033	18.568	OK	28-12-2020	15:38:22.107	1500.126	18.579	OK										
28-12-2020	15:38:22.015	1500.034	8.082	8.082	33.154	232	0	623.285	OK	28-12-2020	15:38:22.015	1500.034	18.579	OK	28-12-2020	15:38:52.091	1530.111	18.572	OK										
28-12-2020	15:38:52.015	1530.034	8.081	8.081	33.134	232	0	623.285	OK	28-12-2020	15:38:52.015	1530.034	18.572	OK	28-12-2020	15:39:22.091	1560.111	18.574	OK										
28-12-2020	15:39:22.015	1560.034	8.080	8.080	33.119	232	1	623.283	OK	28-12-2020	15:39:22.015	1560.034	18.574	OK	28-12-2020	15:39:52.094	1590.113	18.568	OK										
28-12-2020	15:39:52.015	1590.034	8.078	8.078	33.089	232	0	623.282	OK	28-12-2020	15:39:52.015	1590.034	18.568	OK	28-12-2020	15:40:22.093	1620.113	18.560	OK										
28-12-2020	15:40:22.016	1620.035	8.082	8.082	33.152	232	1	623.282	OK	28-12-2020	15:40:22.016	1620.035	18.560	OK	28-12-2020	15:40:52.108	1650.127	18.572	OK										
28-12-2020	15:40:52.016	1650.035	8.082	8.082	33.150	232	0	623.283	OK	28-12-2020	15:40:52.016	1650.035	18.572	OK	28-12-2020	15:41:22.092	1680.111	18.576	OK										
28-12-2020	15:41:22.016	1680.035	8.082	8.082	33.154	232	1	623.283	OK	28-12-2020	15:41:22.016	1680.035	18.577	OK	28-12-2020	15:41:52.093	1710.112	18.574	OK										
28-12-2020	15:41:52.016	1710.036	8.078	8.078	33.078	232	0	623.282	OK	28-12-2020	15:41:52.016	1710.036	18.574	OK	28-12-2020	15:42:22.094	1740.113	18.577	OK										
28-12-2020	15:42:22.016	1740.036	8.081	8.081	33.143	232	0	623.282	OK	28-12-2020	15:42:22.016	1740.036	18.577	OK	28-12-2020	15:42:52.095	1770.114	18.577	OK										
28-12-2020	15:42:52.017	1770.036	8.083	8.083	33.170	231	0	623.282	OK	28-12-2020	15:42:52.017	1770.036	18.577	OK	28-12-2020	15:43:22.092	1800.111	18.586	OK										
28-12-2020	15:43:22.016	1800.035	8.083	8.083	33.174	231	0	623.280	OK	28-12-2020	15:43:22.016	1800.035	18.586	OK	28-12-2020	15:43:52.093	1830.113	18.592	OK										
28-12-2020	15:43:52.016	1830.035	8.083	8.083	33.172	231	0	623.282	OK	28-12-2020	15:43:52.016	1830.035	18.593	OK	28-12-2020	15:44:22.094	1860.114	18.593	OK										
28-12-2020	15:44:22.016	1860.036	8.080	8.080	33.132	231	0	623.280	OK	28-12-2020	15:44:22.016	1860.036	18.593	OK	28-12-2020	15:44:52.109	1890.129	18.592	OK										
28-12-2020	15:44:52.016	1890.036	8.080	8.080	33.130	231	0	623.280	OK	28-12-2020	15:44:52.016	1890.036	18.592	OK	28-12-2020	15:45:22.094	1920.113	18.586	OK										
28-12-2020	15:45:22.016	1920.035	8.082	8.082	33.151	231	1	623.280	OK	28-12-2020	15:45:22.016	1920.035	18.586	OK	28-12-2020	15:45:52.093	1950.112	18.592	OK										
28-12-2020	15:45:52.016	1950.035	8.083	8.083	33.176	231	1	623.280	OK	28-12-2020	15:45:52.016	1950.035	18.592	OK	28-12-2020	15:46:22.093	1980.112	18.582	OK										
28-12-2020	15:46:22.016	1980.035	8.084	8.084	33.183	231	1	623.277	OK	28-12-2020	15:46:22.016	1980.035	18.582	OK	28-12-2020	15:46:52.093	2010.112	18.579	OK										
28-12-2020	15:46:52.016	2010.036	8.081	8.081	33.137	232	0	623.277	OK	28-12-2020	15:46:52.016	2010.036	18.579	OK	28-12-2020	15:47:22.094	2040.113	18.578	OK										
28-12-2020	15:47:22.016	2040.035	8.081	8.081	33.134	231	-1	623.277	OK	28-12-2020	15:47:22.016	2040.035	18.578	OK	28-12-2020	15:47:52.093	2070.112	18.568	OK										
28-12-2020	15:47:52.016	2070.035	8.083	8.083	33.176	231	0	623.280	OK	28-12-2020	15:47:52.016	2070.035	18.569	OK	28-12-2020	15:48:22.094	2100.114	18.579	OK										
28-12-2020	15:48:22.016	2100.035	8.082	8.082	33.151	231	0	623.275	OK	28-12-2020	15:48:22.016	2100.035	18.579	OK	28-12-2020	15:48:52.092	2130.111	18.566	OK										
28-12-2020	15:48:52.016	2130.035	8.083	8.083	33.164	232	0	623.275	OK	28-12-2020	15:48:52.016	2130.035	18.566	OK	28-12-2020	15:49:22.094	2160.114	18.572	OK										
28-12-2020	15:49:22.016	2160.036	8.081	8.081	33.142	231	0	623.275	OK	28-12-2020	15:49:22.016	2160.036	18.572	OK	28-12-2020	15:49:52.110	2190.129	18.576	OK										
28-12-2020	15:49:52.016	2190.035	8.082	8.082	33.153	231	0	623.273	OK	28-12-2020	15:49:52.016	2190.035	18.576	OK	28-12-2020	15:50:22.095	2220.114	18.588	OK										
28-12-2020	15:50:22.017	2220.037	8.084	8.084	33.191	232	0	623.277	OK	28-12-2020	15:50:22.017	2220.037	18.589	OK	28-12-2020	15:50:52.094	2250.113	18.592	OK										
28-12-2020	15:50:52.017	2250.036	8.082	8.082	33.158	232	0	623.273	OK	28-12-2020	15:50:52.017	2250.036	18.592	OK	28-12-2020	15:51:22.094	2280.114	18.588	OK										
28-12-2020	15:51:22.017	2280.036	8.080	8.080	33.119	231	1	623.275	OK	28-12-2020	15:51:22.017	2280.036	18.588	OK	28-12-2020	15:51:52.094	2310.113	18.582	OK										
28-12-2020	15:51:52.017	2310.036	8.083	8.083	33.180	231	0	623.273	OK	28-12-2020	15:51:52.017	2310.036	18.582	OK	28-12-2020	15:52:22.096	2340.115	18.580	OK										
28-12-2020	15:52:22.017	2340.037	8.082	8.082	33.162	231	-1	623.273	OK	28-12-2020	15:52:22.017	2340.037	18.580	OK	28-12-2020	15:52:52.095	2370.114	18.575	OK										
28-12-2020	15:52:52.018	2370.038	8.084	8.084	33.184	231	-1	623.273	OK	28-12-2020	15:52:52.018	2370.038	18.576	OK	28-12-2020	15:53:22.111	2400.130	18.574	OK										
28-12-2020	15:53:22.018	2400.037	8.083	8.083	33.180	231	-1	623.271	OK	28-12-2020	15:53:22.018	2400.037	18.574	OK	28-12-2020	15:53:52.097	2430.116	18.580	OK										
28-12-2020	15:53:52.018	2430.038	8.083	8.083	33.177	231	0	623.273	OK	28-12-2020	15:53:52.018	2430.038	18.580	OK	28-12-2020	15:54:22.097	2460.116	18.577	OK										
28-12-2020	15:54:22.018	2460.037	8.083	8.083	33.175	231	0	623.271	OK	28-12-2020	15:54:22.018	2460.037	18.576	OK	28-12-2020	15:54:52.095	2490.115	18.570	OK										
28-12-2020	15:54:52.018	2490.037	8.084	8.084	33.187	231	0	623.273	OK	28-12-2020	15:54:52.018	2490.037	18.570	OK	28-12-2020	15:55:22.095	2520.114	18.564	OK										
28-12-2020	15:55:22.018	2520.037	8.084	8.084	33.180	231	0	623.271	OK	28-12-2020	15:55:22.018	2520.037	18.564	OK	28-12-2020	15:55:52.095	2550.114	18.579	OK										
28-12-2020	15:55:52.018	2550.037	8.083	8.083	33.182	231	0	623.271	OK	28-12-2020	15:55:52.018	2550.037	18.579	OK	28-12-2020	15:56:22.097	2580.117	18.578	OK										
28-12-2020	15:56:22.018	2580.037	8.084	8.084	33.197	231	-1	623.271	OK	28-12-2020	15:56:22.018	2580.037	18.578	OK	28-12-2020	15:56:52.095	2610.114	18.574	OK										
28-12-2020	15:56:52.018	2610.037	8.085	8.085	33.202	231	0	623.271	OK	28-12-2020	15:56:52.018	2610.037	18.574	OK	28-12-2020	15:57:22.095	2640.114	18.574	OK										
28-12-2020	15:57:22.017	2640.037	8.082	8.082	33.161	231	1	623.273	OK	28-12-2020	15:57:22.017	2640.037	18.574	OK	28-12-2020	15:57:52.094	2670.114	18.587	OK										
28-12-2020	15:57:52.018	2670.037	8.083	8.083	33.181	231	1	623.271	OK	28-12-2020	15:57:52.018	2670.037	18.587	OK	28-12-2020	15:58:22.095	2700.114	18.606	OK										
28-12-2020	15:58:22.018	2700.037	8.083	8.083	33.183	231	0	623.271	OK	28-12-2020	15:58:22.018	2700.037	18.606	OK	28-12-2020	15:58:52.099	2730.118	18.588	OK										
28-12-2020	15:58:52.020	2730.039	8.083	8.083	33.172	231	1	623.269	OK	28-12-2020	15:58:52.020	2730.039	18.588	OK	28-12-2020	15:59:22.098	2760.117	18.575	OK										
28-12-2020	15:59:22.020	2760.039	8.084	8.084	33.196	231	0	623.271	OK	28-12-2020	15:59:22.020	2760.039	18.574	OK	28-12-2020	15:59:52.096	2790.116	18.571	OK										
28-12-2020	15:59:52.020	2790.040	8.084	8.084	33.189	231	0	623.269	OK	28-12-2020	15:59:52.020	2790.040	18.571	OK	28-12-2020	16:00:22.098	2820.117	18.567	OK										
28-12-2020	16:00:22.020	2820.040	8.086	8.086	33.221	231	0	623.269	OK	28-12-2020	16:00:22.020	2820.040	18.567	OK	28-12-2020	16:00:52.097	2850.116	18.573	OK										
28-12-2020	16:00:52.020	2850.039	8.083	8.083	33.178	231	0	623.269	OK	28-12-2020	16:00:52.020	2850.039	18.573	OK	28-12-2020	16:01:22.098	2880.117	18.570	OK										
28-12-2020	16:01:22.020	2880.040	8.083	8.083	33.168	231	0	623.271	OK	28-12-2020	16:01:22.020	2880.040	18.570	OK	28-12-2020	16:01:52.097	2910.116	18.577	OK										
28-12-2020	16:01:52.020	2910.039	8.081	8.081	33.143	231	0	623.269	OK	28-12-2020	16:01:52.020	2910.039	18.577	OK	28-12-2020	16:02:22.098	2940.117	18.582	OK										
28-12-2020	16:02:22.020	2940.040	8.084	8.084	33.186	231	0	623.269	OK	28-12-2020	16:02:22.020	2940.040	18.582	OK	28-12-2020	16:02:52.097	2970.116	18.581	OK										
28-12-2020	16:02:52.020	2970.039	8.085	8.085	33.216	231	1	623.267	OK	28-12-2020	16:02:52.020	2970.039	18.581	OK	28-12-2020	16:03:22.098	3000.117	18.576	OK										
28-12-2020	16:03:22.020	3000.039	8.084	8.084	33.190	231	0	623.267	OK	28-12-2020	16:03:22.020	3000.039	18.577	OK	28-12-2020	16:03:52.113	3030.132	18.577	OK										
28-12-2020	16:03:52.020	3030.040	8.084	8.084	33.199	231	-1	623.267	OK	28-12-2020	16:03:52.020	3030.040	18.577	OK	28-12-2020	16:04:22.113	3060.132	18.569	OK										
28-12-2020	16:04:22.020	3060.039	8.085	8.085	33.207	231	1	623.267	OK	28-12-2020	16:04:22.020	3060.039	18.568	OK	28-12-2020	16:04:52.097	3090.117	18.571	OK										
28-12-2020	16:04:52.020	3090.039	8.084	8.084	33.194	231	0	623.266	OK	28-12-2020	16:04:52.020	3090.039	18.571	OK	28-12-2020	16:05:22.098	3120.117	18.567	OK										
28-12-2020	16:05:22.021	3120.040	8.084	8.084	33.198	231	0	623.267	OK	28-12-2020	16:05:22.021	3120.040	18.567	OK	28-12-2020	16:05:52.099	3150.119	18.555	OK										
28-12-2020	16:05:52.021	3150.041	8.086	8.086	33.212	231	0	623.269	OK	28-12-2020	16:05:52.021	3150.041	18.554	OK	28-12-2020	16:06:22.098	3180.117	18.561	OK										
28-12-2020	16:06:22.021	3180.040	8.084	8.084	33.182	231	-2	623.267	OK	28-12-2020	16:06:22.021	3180.040	18.561	OK	28-12-2020	16:06:52.098	3210.117	18.559	OK										
28-12-2020	16:06:52.021	3210.040	8.084	8.084	33.191	231	-1	623.267	OK	28-12-2020	16:06:52.021	3210.040	18.559	OK	28-12-2020	16:07:22.098	3240.118	18.557	OK										
28-12-2020	16:07:22.021	3240.040	8.083	8.083	33.173	231	0	623.266	OK	28-12-2020	16:07:22.021	3240.040	18.557	OK	28-12-2020	16:07:52.099	3270.118	18.562	OK										
28-12-2020	16:07:52.021	3270.041	8.085	8.085	33.209	231	-1	623.266	OK	28-12-2020	16:07:52.021	3270.041	18.562	OK	28-12-2020	16:08:22.099	3300.118	18.560	OK										
28-12-2020	16:08:22.021	3300.040	8.083	8.083	33.180	231	0	623.266	OK	28-12-2020	16:08:22.021	3300.040	18.560	OK	28-12-2020	16:08:52.099	3330.119	18.552	OK										
28-12-2020	16:08:52.021	3330.041	8.084	8.084	33.194	231	-1	623.264	OK	28-12-2020	16:08:52.021	3330.041	18.552	OK	28-12-2020	16:09:22.099	3360.118	18.550	OK										
28-12-2020	16:09:22.022	3360.041	8.086	8.086	33.226	231	1	623.266	OK	28-12-2020	16:09:22.022	3360.041	18.550	OK	28-12-2020	16:09:52.099	3390.118	18.547	OK										
28-12-2020	16:09:52.022	3390.042	8.088	8.088	33.252	231	1	623.266	OK	28-12-2020	16:09:52.022	3390.042	18.547	OK	28-12-2020	16:10:22.100	3420.119	18.555	OK										
28-12-2020	16:10:22.022	3420.041	8.085	8.085	33.210	231	0	623.266	OK	28-12-2020	16:10:22.022	3420.041	18.555	OK	28-12-2020	16:10:52.101	3450.121	18.550	OK										
28-12-2020	16:10:52.023	3450.042	8.083	8.083	33.175	231	-1	623.264	OK	28-12-2020	16:10:52.023	3450.042	18.549	OK	28-12-2020	16:11:22.101	3480.120	18.549	OK										
28-12-2020	16:11:22.023	3480.043	8.085	8.085	33.209	231	0	623.264	OK	28-12-2020	16:11:22.023	3480.043	18.549	OK	28-12-2020	16:11:52.102	3510.121	18.553	OK										
28-12-2020	16:11:52.024	3510.044	8.087	8.087	33.237	231	-1	623.262	OK	28-12-2020	16:11:52.024	3510.044	18.553	OK	28-12-2020	16:12:22.100	3540.119	18.552	OK										
28-12-2020	16:12:22.024	3540.043	8.085	8.085	33.207	231	0	623.264	OK	28-12-2020	16:12:22.024	3540.043	18.551	OK	28-12-2020	16:12:52.104	3570.123	18.553	OK										
28-12-2020	16:12:52.024	3570.044	8.082	8.082	33.155	231	0	623.262	OK	28-12-2020	16:12:52.024	3570.044	18.553	OK	28-12-2020	16:13:22.101	3600.121	18.555	OK										
28-12-2020	16:13:22.024	3600.044	8.087	8.087	33.237	231	0	623.264	OK	28-12-2020	16:13:22.024	3600.044	18.556	OK	28-12-2020	16:13:52.102	3630.121	18.550	OK										
28-12-2020	16:13:52.024	3630.043	8.085	8.085	33.196	231	1	623.264	OK	28-12-2020	16:13:52.024	3630.043	18.550	OK	28-12-2020	16:14:22.101	3660.120	18.545	OK										
28-12-2020	16:14:22.024	3660.043	8.085	8.085	33.196	231	-1	623.260	OK	28-12-2020	16:14:22.024	3660.043	18.545	OK	28-12-2020	16:14:52.101	3690.120	18.549	OK										
28-12-2020	16:14:52.024	3690.043	8.088	8.088	33.264	231	1	623.260	OK	28-12-2020	16:14:52.024	3690.043	18.551	OK	28-12-2020	16:15:22.103	3720.122	18.553	OK										
28-12-2020	16:15:22.025	3720.044	8.087	8.087	33.241	231	0	623.262	OK	28-12-2020	16:15:22.025	3720.044	18.553	OK	28-12-2020	16:15:52.103	3750.123	18.554	OK										
28-12-2020	16:15:52.025	3750.045	8.086	8.086	33.225	231	0	623.260	OK	28-12-2020	16:15:52.025	3750.045	18.553	OK	28-12-2020	16:16:22.103	3780.122	18.550	OK										
28-12-2020	16:16:22.026	3780.045	8.086	8.086	33.229	231	0	623.260	OK	28-12-2020	16:16:22.026	3780.045	18.550	OK	28-12-2020	16:16:52.103	3810.123	18.550	OK										
28-12-2020	16:16:52.026	3810.045	8.085	8.085	33.201	231	1	623.260	OK	28-12-2020	16:16:52.026	3810.045	18.550	OK	28-12-2020	16:17:22.104	3840.124	18.545	OK										
