#--- Experiment --------------------------------------------------------------------------																													
#NAPTRAM20205																													
#																													
#--- System ------------------------------------------------------------------------------																													
#Data from PyroScience Workbench V1.2.0.1289   www.pyroscience.com																													
#DESKTOP-NLMRG3K																													
#--- Instrument --------------------------------------------------------------------------																													
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.04 Build:001																													
#--- Channel -----------------------------------------------------------------------------																													
#Channel [A Ch.1] - pH Sensor - XCF7-370-375																													
#--- Settings & Calibration --------------------------------------------------------------																													
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)									
#	16 ms	60% (F)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000									
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	12/20/2020	12/20/2020	12/20/2020	8.005000	1.033000	57.800000	-0.016300	-0.000521	-0.001255	0.000000	0.032500	623.000000	0.969700	0.126300	0.000000	0.000000	0.039200	21.012899	2.279103	23.418348	2.000000	623.514893	53.150249	10.033650	23.278902	6.500000	623.531189	1.809169	0.092744
#--- Temperature Compensation Channel ----------------------------------------------------																													
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																													
#Settings: n/a																													
#Calibration: n/a																													
#--- Channel -----------------------------------------------------------------------------																													
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																													
#--- Measurement Data --------------------------------------------------------------------																													
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment							
20-12-2020	18:30:48.900	450.024	8.061	8.061	32.598	232	0	623.550	OK	20-12-2020	18:30:48.900	450.024	22.042	OK	20-12-2020	18:31:18.995	480.120	22.050	OK										
20-12-2020	18:31:18.900	480.024	8.060	8.060	32.592	232	0	623.550	OK	20-12-2020	18:31:18.900	480.024	22.050	OK	20-12-2020	18:31:48.994	510.118	22.045	OK										
20-12-2020	18:31:48.900	510.024	8.062	8.062	32.613	231	0	623.550	OK	20-12-2020	18:31:48.900	510.024	22.045	OK	20-12-2020	18:32:18.998	540.122	22.057	OK										
20-12-2020	18:32:18.900	540.025	8.064	8.064	32.652	231	0	623.548	OK	20-12-2020	18:32:18.900	540.025	22.057	OK	20-12-2020	18:32:48.995	570.119	22.049	OK										
20-12-2020	18:32:48.900	570.024	8.067	8.067	32.706	231	0	623.548	OK	20-12-2020	18:32:48.900	570.024	22.049	OK	20-12-2020	18:33:18.995	600.119	22.038	OK										
20-12-2020	18:33:18.900	600.024	8.070	8.070	32.757	231	1	623.548	OK	20-12-2020	18:33:18.900	600.024	22.037	OK	20-12-2020	18:33:48.996	630.120	22.045	OK										
20-12-2020	18:33:48.900	630.024	8.070	8.070	32.764	230	0	623.550	OK	20-12-2020	18:33:48.900	630.024	22.045	OK	20-12-2020	18:34:18.997	660.121	22.053	OK										
20-12-2020	18:34:18.900	660.024	8.069	8.069	32.742	230	0	623.548	OK	20-12-2020	18:34:18.900	660.024	22.053	OK	20-12-2020	18:34:48.997	690.121	22.043	OK										
20-12-2020	18:34:48.900	690.024	8.073	8.073	32.808	230	-1	623.550	OK	20-12-2020	18:34:48.900	690.024	22.042	OK	20-12-2020	18:35:18.996	720.120	22.043	OK										
20-12-2020	18:35:18.900	720.024	8.074	8.074	32.824	230	0	623.548	OK	20-12-2020	18:35:18.900	720.024	22.043	OK	20-12-2020	18:35:48.996	750.121	22.048	OK										
20-12-2020	18:35:48.900	750.024	8.074	8.074	32.824	230	0	623.550	OK	20-12-2020	18:35:48.900	750.024	22.049	OK	20-12-2020	18:36:18.997	780.121	22.050	OK										
20-12-2020	18:36:18.900	780.024	8.079	8.079	32.912	230	1	623.548	OK	20-12-2020	18:36:18.900	780.024	22.050	OK	20-12-2020	18:36:48.998	810.122	22.048	OK										
20-12-2020	18:36:48.900	810.024	8.077	8.077	32.882	229	1	623.548	OK	20-12-2020	18:36:48.900	810.024	22.048	OK	20-12-2020	18:37:18.998	840.122	22.062	OK										
20-12-2020	18:37:18.900	840.024	8.076	8.076	32.862	229	0	623.546	OK	20-12-2020	18:37:18.900	840.024	22.062	OK	20-12-2020	18:37:48.998	870.122	22.059	OK										
20-12-2020	18:37:48.900	870.024	8.078	8.078	32.899	229	0	623.548	OK	20-12-2020	18:37:48.900	870.024	22.059	OK	20-12-2020	18:38:18.997	900.121	22.059	OK										
20-12-2020	18:38:18.900	900.024	8.079	8.079	32.914	229	0	623.548	OK	20-12-2020	18:38:18.900	900.024	22.059	OK	20-12-2020	18:38:48.997	930.121	22.045	OK										
20-12-2020	18:38:48.901	930.025	8.081	8.081	32.955	229	0	623.546	OK	20-12-2020	18:38:48.901	930.025	22.045	OK	20-12-2020	18:39:18.997	960.121	22.048	OK										
20-12-2020	18:39:18.901	960.025	8.083	8.083	32.978	229	1	623.548	OK	20-12-2020	18:39:18.901	960.025	22.048	OK	20-12-2020	18:39:48.998	990.122	22.043	OK										
20-12-2020	18:39:48.901	990.025	8.083	8.083	32.988	229	0	623.546	OK	20-12-2020	18:39:48.901	990.025	22.043	OK	20-12-2020	18:40:18.997	1020.121	22.055	OK										
20-12-2020	18:40:18.901	1020.025	8.083	8.083	32.982	229	-1	623.546	OK	20-12-2020	18:40:18.901	1020.025	22.055	OK	20-12-2020	18:40:48.997	1050.121	22.057	OK										
20-12-2020	18:40:48.901	1050.025	8.083	8.083	32.985	229	0	623.546	OK	20-12-2020	18:40:48.901	1050.025	22.057	OK	20-12-2020	18:41:18.999	1080.123	22.054	OK										
20-12-2020	18:41:18.901	1080.025	8.085	8.085	33.024	229	0	623.546	OK	20-12-2020	18:41:18.901	1080.025	22.054	OK	20-12-2020	18:41:48.999	1110.123	22.051	OK										
20-12-2020	18:41:48.900	1110.024	8.086	8.086	33.038	229	1	623.545	OK	20-12-2020	18:41:48.900	1110.024	22.051	OK	20-12-2020	18:42:19.000	1140.124	22.059	OK										
20-12-2020	18:42:18.901	1140.025	8.087	8.087	33.052	229	-1	623.546	OK	20-12-2020	18:42:18.901	1140.025	22.060	OK	20-12-2020	18:42:49.000	1170.124	22.054	OK										
20-12-2020	18:42:48.900	1170.025	8.088	8.088	33.072	228	0	623.546	OK	20-12-2020	18:42:48.900	1170.025	22.054	OK	20-12-2020	18:43:19.000	1200.124	22.057	OK										
20-12-2020	18:43:18.901	1200.025	8.088	8.088	33.081	228	1	623.546	OK	20-12-2020	18:43:18.901	1200.025	22.057	OK	20-12-2020	18:43:49.001	1230.125	22.054	OK										
20-12-2020	18:43:48.902	1230.026	8.086	8.086	33.042	228	1	623.548	OK	20-12-2020	18:43:48.902	1230.026	22.054	OK	20-12-2020	18:44:19.001	1260.125	22.058	OK										
20-12-2020	18:44:18.901	1260.025	8.089	8.089	33.095	228	0	623.545	OK	20-12-2020	18:44:18.901	1260.025	22.058	OK	20-12-2020	18:44:49.001	1290.125	22.067	OK										
20-12-2020	18:44:48.901	1290.025	8.088	8.088	33.081	228	0	623.546	OK	20-12-2020	18:44:48.901	1290.025	22.069	OK	20-12-2020	18:45:19.002	1320.126	22.067	OK										
20-12-2020	18:45:18.901	1320.025	8.088	8.088	33.079	228	1	623.543	OK	20-12-2020	18:45:18.901	1320.025	22.067	OK	20-12-2020	18:45:49.001	1350.125	22.064	OK										
20-12-2020	18:45:48.901	1350.025	8.087	8.087	33.066	228	0	623.545	OK	20-12-2020	18:45:48.901	1350.025	22.064	OK	20-12-2020	18:46:19.002	1380.126	22.070	OK										
20-12-2020	18:46:18.901	1380.025	8.090	8.090	33.119	228	0	623.545	OK	20-12-2020	18:46:18.901	1380.025	22.070	OK	20-12-2020	18:46:49.003	1410.127	22.061	OK										
20-12-2020	18:46:48.901	1410.025	8.089	8.089	33.104	228	1	623.546	OK	20-12-2020	18:46:48.901	1410.025	22.061	OK	20-12-2020	18:47:19.002	1440.126	22.067	OK										
20-12-2020	18:47:18.901	1440.025	8.089	8.089	33.092	228	0	623.543	OK	20-12-2020	18:47:18.901	1440.025	22.067	OK	20-12-2020	18:47:49.002	1470.126	22.075	OK										
20-12-2020	18:47:48.901	1470.025	8.090	8.090	33.114	228	0	623.543	OK	20-12-2020	18:47:48.901	1470.025	22.075	OK	20-12-2020	18:48:19.002	1500.126	22.092	OK										
20-12-2020	18:48:18.901	1500.025	8.090	8.090	33.119	228	0	623.545	OK	20-12-2020	18:48:18.901	1500.025	22.092	OK	20-12-2020	18:48:49.002	1530.126	22.097	OK										
20-12-2020	18:48:48.901	1530.025	8.090	8.090	33.132	228	0	623.545	OK	20-12-2020	18:48:48.901	1530.025	22.097	OK	20-12-2020	18:49:19.003	1560.127	22.098	OK										
20-12-2020	18:49:18.902	1560.026	8.089	8.089	33.116	228	0	623.543	OK	20-12-2020	18:49:18.902	1560.026	22.098	OK	20-12-2020	18:49:49.003	1590.127	22.081	OK										
20-12-2020	18:49:48.902	1590.026	8.092	8.092	33.153	228	0	623.543	OK	20-12-2020	18:49:48.902	1590.026	22.080	OK	20-12-2020	18:50:19.003	1620.127	22.071	OK										
20-12-2020	18:50:18.903	1620.027	8.092	8.092	33.153	228	0	623.541	OK	20-12-2020	18:50:18.903	1620.027	22.071	OK	20-12-2020	18:50:49.003	1650.127	22.062	OK										
20-12-2020	18:50:48.903	1650.027	8.094	8.094	33.182	228	1	623.541	OK	20-12-2020	18:50:48.903	1650.027	22.061	OK	20-12-2020	18:51:19.004	1680.128	22.058	OK										
20-12-2020	18:51:18.903	1680.028	8.092	8.092	33.145	228	0	623.541	OK	20-12-2020	18:51:18.903	1680.028	22.057	OK	20-12-2020	18:51:49.004	1710.128	22.073	OK										
20-12-2020	18:51:48.904	1710.028	8.092	8.092	33.148	228	-1	623.539	OK	20-12-2020	18:51:48.904	1710.028	22.073	OK	20-12-2020	18:52:19.004	1740.128	22.079	OK										
20-12-2020	18:52:18.904	1740.028	8.094	8.094	33.195	228	1	623.539	OK	20-12-2020	18:52:18.904	1740.028	22.080	OK	20-12-2020	18:52:49.004	1770.128	22.080	OK										
20-12-2020	18:52:48.904	1770.028	8.092	8.092	33.162	228	0	623.539	OK	20-12-2020	18:52:48.904	1770.028	22.080	OK	20-12-2020	18:53:19.005	1800.129	22.085	OK										
20-12-2020	18:53:18.904	1800.028	8.092	8.092	33.161	228	-1	623.541	OK	20-12-2020	18:53:18.904	1800.028	22.085	OK	20-12-2020	18:53:49.004	1830.129	22.069	OK										
20-12-2020	18:53:48.904	1830.028	8.093	8.093	33.167	228	1	623.539	OK	20-12-2020	18:53:48.904	1830.028	22.068	OK	20-12-2020	18:54:19.005	1860.129	22.067	OK										
20-12-2020	18:54:18.904	1860.028	8.094	8.094	33.192	227	0	623.539	OK	20-12-2020	18:54:18.904	1860.028	22.067	OK	20-12-2020	18:54:49.005	1890.129	22.074	OK										
20-12-2020	18:54:48.904	1890.028	8.093	8.093	33.172	228	1	623.539	OK	20-12-2020	18:54:48.904	1890.028	22.073	OK	20-12-2020	18:55:19.005	1920.129	22.074	OK										
20-12-2020	18:55:18.904	1920.028	8.094	8.094	33.198	228	-1	623.534	OK	20-12-2020	18:55:18.904	1920.028	22.074	OK	20-12-2020	18:55:49.004	1950.128	22.074	OK										
20-12-2020	18:55:48.903	1950.027	8.095	8.095	33.206	227	1	623.536	OK	20-12-2020	18:55:48.903	1950.027	22.074	OK	20-12-2020	18:56:19.005	1980.129	22.096	OK										
20-12-2020	18:56:18.904	1980.029	8.091	8.091	33.155	227	0	623.534	OK	20-12-2020	18:56:18.904	1980.029	22.096	OK	20-12-2020	18:56:49.005	2010.129	22.106	OK										
20-12-2020	18:56:48.905	2010.029	8.093	8.093	33.182	227	0	623.536	OK	20-12-2020	18:56:48.905	2010.029	22.106	OK	20-12-2020	18:57:19.005	2040.129	22.099	OK										
20-12-2020	18:57:18.906	2040.030	8.093	8.093	33.188	227	1	623.534	OK	20-12-2020	18:57:18.906	2040.030	22.098	OK	20-12-2020	18:57:49.005	2070.129	22.094	OK										
20-12-2020	18:57:48.906	2070.030	8.095	8.095	33.222	228	-1	623.534	OK	20-12-2020	18:57:48.906	2070.030	22.094	OK	20-12-2020	18:58:19.004	2100.128	22.072	OK										
20-12-2020	18:58:18.906	2100.030	8.095	8.095	33.209	227	0	623.534	OK	20-12-2020	18:58:18.906	2100.030	22.072	OK	20-12-2020	18:58:49.006	2130.130	22.067	OK										
20-12-2020	18:58:48.906	2130.030	8.094	8.094	33.192	227	0	623.536	OK	20-12-2020	18:58:48.906	2130.030	22.066	OK	20-12-2020	18:59:19.004	2160.128	21.993	OK										
20-12-2020	18:59:18.906	2160.030	8.097	8.097	33.216	227	1	623.532	OK	20-12-2020	18:59:18.906	2160.030	21.993	OK	20-12-2020	18:59:49.006	2190.130	21.961	OK										
20-12-2020	18:59:48.907	2190.031	8.097	8.097	33.211	227	1	623.534	OK	20-12-2020	18:59:48.907	2190.031	21.961	OK	20-12-2020	19:00:19.005	2220.129	21.948	OK										
20-12-2020	19:00:18.906	2220.030	8.096	8.096	33.189	227	0	623.532	OK	20-12-2020	19:00:18.906	2220.030	21.948	OK	20-12-2020	19:00:49.005	2250.129	21.942	OK										
20-12-2020	19:00:48.906	2250.030	8.097	8.097	33.208	227	1	623.534	OK	20-12-2020	19:00:48.906	2250.030	21.942	OK	20-12-2020	19:01:19.005	2280.129	21.928	OK										
20-12-2020	19:01:18.906	2280.030	8.098	8.098	33.222	227	1	623.532	OK	20-12-2020	19:01:18.906	2280.030	21.930	OK	20-12-2020	19:01:49.006	2310.130	21.932	OK										
20-12-2020	19:01:48.906	2310.030	8.096	8.096	33.189	227	-1	623.532	OK	20-12-2020	19:01:48.906	2310.030	21.932	OK	20-12-2020	19:02:19.005	2340.129	21.931	OK										
20-12-2020	19:02:18.906	2340.030	8.099	8.099	33.228	227	0	623.532	OK	20-12-2020	19:02:18.906	2340.030	21.930	OK	20-12-2020	19:02:49.006	2370.130	21.933	OK										
20-12-2020	19:02:48.906	2370.030	8.100	8.100	33.252	227	0	623.532	OK	20-12-2020	19:02:48.906	2370.030	21.933	OK	20-12-2020	19:03:19.006	2400.130	21.933	OK										
20-12-2020	19:03:18.906	2400.030	8.098	8.098	33.222	227	0	623.532	OK	20-12-2020	19:03:18.906	2400.030	21.933	OK	20-12-2020	19:03:49.007	2430.131	21.933	OK										
20-12-2020	19:03:48.906	2430.030	8.096	8.096	33.177	227	1	623.531	OK	20-12-2020	19:03:48.906	2430.030	21.935	OK	20-12-2020	19:04:19.007	2460.131	21.931	OK										
20-12-2020	19:04:18.906	2460.030	8.096	8.096	33.185	227	1	623.532	OK	20-12-2020	19:04:18.906	2460.030	21.931	OK	20-12-2020	19:04:49.008	2490.132	21.926	OK										
20-12-2020	19:04:48.906	2490.030	8.098	8.098	33.214	227	-1	623.529	OK	20-12-2020	19:04:48.906	2490.030	21.926	OK	20-12-2020	19:05:19.008	2520.132	21.935	OK										
20-12-2020	19:05:18.906	2520.030	8.098	8.098	33.220	227	-1	623.532	OK	20-12-2020	19:05:18.906	2520.030	21.935	OK	20-12-2020	19:05:49.012	2550.136	21.934	OK										
20-12-2020	19:05:48.906	2550.031	8.096	8.096	33.191	227	0	623.529	OK	20-12-2020	19:05:48.906	2550.031	21.934	OK	20-12-2020	19:06:19.008	2580.132	21.929	OK										
20-12-2020	19:06:18.907	2580.031	8.097	8.097	33.203	227	1	623.532	OK	20-12-2020	19:06:18.907	2580.031	21.929	OK	20-12-2020	19:06:49.008	2610.132	21.933	OK										
20-12-2020	19:06:48.907	2610.031	8.097	8.097	33.198	227	0	623.532	OK	20-12-2020	19:06:48.907	2610.031	21.933	OK	20-12-2020	19:07:19.008	2640.132	21.946	OK										
20-12-2020	19:07:18.907	2640.031	8.097	8.097	33.202	227	0	623.529	OK	20-12-2020	19:07:18.907	2640.031	21.946	OK	20-12-2020	19:07:49.009	2670.133	21.971	OK										
20-12-2020	19:07:48.907	2670.031	8.096	8.096	33.198	227	0	623.532	OK	20-12-2020	19:07:48.907	2670.031	21.971	OK	20-12-2020	19:08:19.011	2700.135	21.974	OK										
20-12-2020	19:08:18.907	2700.032	8.098	8.098	33.227	227	1	623.529	OK	20-12-2020	19:08:18.907	2700.032	21.974	OK	20-12-2020	19:08:49.008	2730.132	21.946	OK										
20-12-2020	19:08:48.909	2730.033	8.097	8.097	33.215	227	0	623.531	OK	20-12-2020	19:08:48.909	2730.033	21.947	OK	20-12-2020	19:09:19.008	2760.132	21.938	OK										
20-12-2020	19:09:18.909	2760.033	8.096	8.096	33.184	227	0	623.531	OK	20-12-2020	19:09:18.909	2760.033	21.938	OK	20-12-2020	19:09:49.009	2790.133	21.948	OK										
20-12-2020	19:09:48.909	2790.034	8.097	8.097	33.216	227	-1	623.531	OK	20-12-2020	19:09:48.909	2790.034	21.948	OK	20-12-2020	19:10:19.010	2820.134	21.946	OK										
20-12-2020	19:10:18.911	2820.035	8.096	8.096	33.189	227	0	623.531	OK	20-12-2020	19:10:18.911	2820.035	21.946	OK	20-12-2020	19:10:49.010	2850.134	21.950	OK										
20-12-2020	19:10:48.911	2850.035	8.098	8.098	33.233	227	1	623.532	OK	20-12-2020	19:10:48.911	2850.035	21.950	OK	20-12-2020	19:11:19.009	2880.134	21.951	OK										
20-12-2020	19:11:18.912	2880.036	8.098	8.098	33.224	227	0	623.531	OK	20-12-2020	19:11:18.912	2880.036	21.949	OK	20-12-2020	19:11:49.009	2910.133	21.968	OK										
20-12-2020	19:11:48.912	2910.037	8.097	8.097	33.212	227	0	623.531	OK	20-12-2020	19:11:48.912	2910.037	21.968	OK	20-12-2020	19:12:19.010	2940.134	21.992	OK										
20-12-2020	19:12:18.913	2940.037	8.096	8.096	33.207	227	0	623.529	OK	20-12-2020	19:12:18.913	2940.037	21.992	OK	20-12-2020	19:12:49.011	2970.135	22.001	OK										
20-12-2020	19:12:48.913	2970.037	8.096	8.096	33.214	227	0	623.531	OK	20-12-2020	19:12:48.913	2970.037	22.000	OK	20-12-2020	19:13:19.016	3000.140	21.992	OK										
20-12-2020	19:13:18.913	3000.037	8.097	8.097	33.221	227	0	623.529	OK	20-12-2020	19:13:18.913	3000.037	21.992	OK	20-12-2020	19:13:49.010	3030.134	21.950	OK										
20-12-2020	19:13:48.913	3030.037	8.098	8.098	33.234	227	0	623.529	OK	20-12-2020	19:13:48.913	3030.037	21.950	OK	20-12-2020	19:14:19.010	3060.134	21.956	OK										
20-12-2020	19:14:18.913	3060.037	8.096	8.096	33.192	227	1	623.529	OK	20-12-2020	19:14:18.913	3060.037	21.956	OK	20-12-2020	19:14:49.011	3090.135	21.945	OK										
20-12-2020	19:14:48.913	3090.037	8.097	8.097	33.206	227	1	623.529	OK	20-12-2020	19:14:48.913	3090.037	21.945	OK	20-12-2020	19:15:19.011	3120.135	21.967	OK										
20-12-2020	19:15:18.914	3120.038	8.095	8.095	33.181	227	-1	623.529	OK	20-12-2020	19:15:18.914	3120.038	21.966	OK	20-12-2020	19:15:49.024	3150.148	21.955	OK										
20-12-2020	19:15:48.914	3150.038	8.097	8.097	33.208	227	0	623.531	OK	20-12-2020	19:15:48.914	3150.038	21.955	OK	20-12-2020	19:16:19.011	3180.135	22.032	OK										
20-12-2020	19:16:18.914	3180.038	8.095	8.095	33.193	227	0	623.527	OK	20-12-2020	19:16:18.914	3180.038	22.031	OK	20-12-2020	19:16:49.011	3210.135	22.005	OK										
20-12-2020	19:16:48.914	3210.039	8.095	8.095	33.190	227	0	623.529	OK	20-12-2020	19:16:48.914	3210.039	22.005	OK	20-12-2020	19:17:19.011	3240.135	21.929	OK										
20-12-2020	19:17:18.915	3240.039	8.100	8.100	33.251	227	1	623.531	OK	20-12-2020	19:17:18.915	3240.039	21.929	OK	20-12-2020	19:17:49.011	3270.135	21.903	OK										
20-12-2020	19:17:48.915	3270.039	8.097	8.097	33.188	227	-1	623.529	OK	20-12-2020	19:17:48.915	3270.039	21.903	OK	20-12-2020	19:18:19.020	3300.144	21.898	OK										
20-12-2020	19:18:18.915	3300.039	8.099	8.099	33.222	227	0	623.531	OK	20-12-2020	19:18:18.915	3300.039	21.898	OK	20-12-2020	19:18:49.013	3330.137	21.893	OK										
20-12-2020	19:18:48.915	3330.040	8.098	8.098	33.216	227	0	623.531	OK	20-12-2020	19:18:48.915	3330.040	21.893	OK	20-12-2020	19:19:19.012	3360.136	21.884	OK										
20-12-2020	19:19:18.914	3360.038	8.100	8.100	33.236	227	0	623.529	OK	20-12-2020	19:19:18.914	3360.038	21.884	OK	20-12-2020	19:19:49.013	3390.137	21.885	OK										
