#--- Experiment --------------------------------------------------------------------------
#NAPTRAM20204
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.2.0.1289   www.pyroscience.com
#DESKTOP-NLMRG3K
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.04 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XCF7-370-375
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	60% (F)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	12/17/2020	12/17/2020	12/17/2020	8.005000	1.033000	57.800000	-0.016300	-0.000521	-0.001255	0.000000	0.032500	623.000000	0.969700	0.126300	0.000000	0.000000	0.076000	20.344000	2.284000	22.797000	2.000000	623.403000	53.067000	10.037000	22.937000	6.500000	623.439000	1.809169	0.092744
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
18-12-2020	22:37:29.366	570.027	8.130	8.130	32.443	238	0	623.447	OK	18-12-2020	22:37:29.366	570.027	21.934	OK
18-12-2020	22:37:59.366	600.027	8.130	8.130	32.450	238	0	623.447	OK	18-12-2020	22:37:59.366	600.027	21.928	OK
18-12-2020	22:38:29.365	630.026	8.129	8.129	32.424	238	0	623.450	OK	18-12-2020	22:38:29.365	630.026	21.946	OK
18-12-2020	22:38:59.365	660.027	8.130	8.130	32.447	238	0	623.448	OK	18-12-2020	22:38:59.365	660.027	21.940	OK
18-12-2020	22:39:29.365	690.027	8.130	8.130	32.455	238	-1	623.450	OK	18-12-2020	22:39:29.365	690.027	21.948	OK
18-12-2020	22:39:59.365	720.027	8.130	8.130	32.451	236	0	623.461	OK	18-12-2020	22:39:59.365	720.027	21.957	OK
18-12-2020	22:40:29.365	750.027	8.131	8.131	32.459	238	1	623.464	OK	18-12-2020	22:40:29.365	750.027	21.955	OK
18-12-2020	22:40:59.365	780.027	8.130	8.130	32.453	237	0	623.470	OK	18-12-2020	22:40:59.365	780.027	21.964	OK
18-12-2020	22:41:29.365	810.027	8.129	8.129	32.424	237	0	623.477	OK	18-12-2020	22:41:29.365	810.027	21.967	OK
18-12-2020	22:41:59.365	840.027	8.130	8.130	32.447	237	1	623.486	OK	18-12-2020	22:41:59.365	840.027	21.966	OK
18-12-2020	22:42:29.365	870.027	8.131	8.131	32.454	237	0	623.493	OK	18-12-2020	22:42:29.365	870.027	21.960	OK
18-12-2020	22:42:59.365	900.027	8.130	8.130	32.436	237	0	623.498	OK	18-12-2020	22:42:59.365	900.027	21.949	OK
18-12-2020	22:43:29.365	930.026	8.131	8.131	32.443	237	0	623.505	OK	18-12-2020	22:43:29.365	930.026	21.944	OK
18-12-2020	22:43:59.365	960.027	8.131	8.131	32.442	237	0	623.505	OK	18-12-2020	22:43:59.365	960.027	21.946	OK
18-12-2020	22:44:29.365	990.027	8.132	8.132	32.452	237	-1	623.507	OK	18-12-2020	22:44:29.365	990.027	21.937	OK
18-12-2020	22:44:59.365	1020.027	8.132	8.132	32.461	237	0	623.505	OK	18-12-2020	22:44:59.365	1020.027	21.931	OK
18-12-2020	22:45:29.365	1050.027	8.128	8.128	32.393	237	0	623.509	OK	18-12-2020	22:45:29.365	1050.027	21.934	OK
18-12-2020	22:45:59.366	1080.027	8.132	8.132	32.459	237	0	623.507	OK	18-12-2020	22:45:59.366	1080.027	21.933	OK
18-12-2020	22:46:29.366	1110.028	8.131	8.131	32.433	237	0	623.509	OK	18-12-2020	22:46:29.366	1110.028	21.942	OK
18-12-2020	22:46:59.366	1140.028	8.132	8.132	32.455	237	1	623.507	OK	18-12-2020	22:46:59.366	1140.028	21.939	OK
18-12-2020	22:47:29.366	1170.028	8.132	8.132	32.452	237	0	623.509	OK	18-12-2020	22:47:29.366	1170.028	21.935	OK
18-12-2020	22:47:59.366	1200.028	8.130	8.130	32.421	237	0	623.507	OK	18-12-2020	22:47:59.366	1200.028	21.939	OK
18-12-2020	22:48:29.370	1230.032	8.133	8.133	32.467	237	0	623.509	OK	18-12-2020	22:48:29.370	1230.032	21.939	OK
18-12-2020	22:48:59.366	1260.028	8.129	8.129	32.401	237	0	623.507	OK	18-12-2020	22:48:59.366	1260.028	21.937	OK
18-12-2020	22:49:29.366	1290.028	8.133	8.133	32.467	237	0	623.507	OK	18-12-2020	22:49:29.366	1290.028	21.939	OK
18-12-2020	22:49:59.366	1320.028	8.130	8.130	32.432	237	0	623.507	OK	18-12-2020	22:49:59.366	1320.028	21.942	OK
18-12-2020	22:50:29.366	1350.027	8.132	8.132	32.458	237	0	623.505	OK	18-12-2020	22:50:29.366	1350.027	21.946	OK
18-12-2020	22:50:59.366	1380.028	8.131	8.131	32.439	237	0	623.505	OK	18-12-2020	22:50:59.366	1380.028	21.943	OK
18-12-2020	22:51:29.366	1410.028	8.131	8.131	32.447	237	0	623.507	OK	18-12-2020	22:51:29.366	1410.028	21.943	OK
18-12-2020	22:51:59.366	1440.028	8.133	8.133	32.484	237	0	623.504	OK	18-12-2020	22:51:59.366	1440.028	21.949	OK
18-12-2020	22:52:29.367	1470.029	8.132	8.132	32.461	237	0	623.504	OK	18-12-2020	22:52:29.367	1470.029	21.945	OK
18-12-2020	22:52:59.367	1500.029	8.130	8.130	32.431	237	0	623.504	OK	18-12-2020	22:52:59.367	1500.029	21.944	OK
18-12-2020	22:53:29.367	1530.029	8.132	8.132	32.454	237	0	623.504	OK	18-12-2020	22:53:29.367	1530.029	21.936	OK
18-12-2020	22:53:59.367	1560.029	8.132	8.132	32.455	237	-1	623.502	OK	18-12-2020	22:53:59.367	1560.029	21.937	OK
18-12-2020	22:54:29.368	1590.030	8.133	8.133	32.476	237	-1	623.502	OK	18-12-2020	22:54:29.368	1590.030	21.933	OK
18-12-2020	22:54:59.368	1620.030	8.132	8.132	32.452	237	1	623.502	OK	18-12-2020	22:54:59.368	1620.030	21.937	OK
18-12-2020	22:55:29.368	1650.030	8.132	8.132	32.463	237	0	623.500	OK	18-12-2020	22:55:29.368	1650.030	21.927	OK
18-12-2020	22:55:59.368	1680.030	8.134	8.134	32.500	237	-1	623.498	OK	18-12-2020	22:55:59.368	1680.030	21.930	OK
18-12-2020	22:56:29.367	1710.029	8.131	8.131	32.437	237	-1	623.500	OK	18-12-2020	22:56:29.367	1710.029	21.931	OK
18-12-2020	22:56:59.369	1740.031	8.132	8.132	32.451	237	0	623.500	OK	18-12-2020	22:56:59.369	1740.031	21.932	OK
18-12-2020	22:57:29.369	1770.031	8.131	8.131	32.438	237	0	623.500	OK	18-12-2020	22:57:29.369	1770.031	21.936	OK
18-12-2020	22:57:59.370	1800.032	8.132	8.132	32.463	237	0	623.496	OK	18-12-2020	22:57:59.370	1800.032	21.922	OK
18-12-2020	22:58:29.370	1830.031	8.133	8.133	32.476	237	0	623.496	OK	18-12-2020	22:58:29.370	1830.031	21.923	OK
18-12-2020	22:58:59.370	1860.032	8.134	8.134	32.491	237	1	623.496	OK	18-12-2020	22:58:59.370	1860.032	21.933	OK
18-12-2020	22:59:29.369	1890.031	8.133	8.133	32.471	237	0	623.496	OK	18-12-2020	22:59:29.369	1890.031	21.929	OK
18-12-2020	22:59:59.370	1920.032	8.132	8.132	32.454	237	0	623.496	OK	18-12-2020	22:59:59.370	1920.032	21.917	OK
18-12-2020	23:00:29.370	1950.032	8.135	8.135	32.514	237	0	623.493	OK	18-12-2020	23:00:29.370	1950.032	21.929	OK
18-12-2020	23:00:59.370	1980.032	8.132	8.132	32.451	237	0	623.493	OK	18-12-2020	23:00:59.370	1980.032	21.917	OK
18-12-2020	23:01:29.371	2010.033	8.132	8.132	32.458	237	0	623.493	OK	18-12-2020	23:01:29.371	2010.033	21.919	OK
18-12-2020	23:01:59.371	2040.033	8.132	8.132	32.453	237	0	623.493	OK	18-12-2020	23:01:59.371	2040.033	21.919	OK
18-12-2020	23:02:29.371	2070.033	8.133	8.133	32.480	237	0	623.491	OK	18-12-2020	23:02:29.371	2070.033	21.923	OK
18-12-2020	23:02:59.371	2100.033	8.133	8.133	32.484	237	0	623.491	OK	18-12-2020	23:02:59.371	2100.033	21.917	OK
18-12-2020	23:03:29.371	2130.032	8.132	8.132	32.451	237	0	623.490	OK	18-12-2020	23:03:29.371	2130.032	21.914	OK
18-12-2020	23:03:59.371	2160.033	8.133	8.133	32.484	237	0	623.490	OK	18-12-2020	23:03:59.371	2160.033	21.918	OK
18-12-2020	23:04:29.371	2190.033	8.131	8.131	32.439	237	-1	623.490	OK	18-12-2020	23:04:29.371	2190.033	21.923	OK
18-12-2020	23:04:59.371	2220.033	8.132	8.132	32.464	237	0	623.490	OK	18-12-2020	23:04:59.371	2220.033	21.914	OK
18-12-2020	23:05:29.371	2250.033	8.135	8.135	32.508	237	1	623.488	OK	18-12-2020	23:05:29.371	2250.033	21.921	OK
18-12-2020	23:05:59.371	2280.033	8.132	8.132	32.467	237	1	623.486	OK	18-12-2020	23:05:59.371	2280.033	21.919	OK
18-12-2020	23:06:29.371	2310.033	8.132	8.132	32.465	237	0	623.486	OK	18-12-2020	23:06:29.371	2310.033	21.913	OK
18-12-2020	23:06:59.371	2340.033	8.132	8.132	32.467	237	1	623.488	OK	18-12-2020	23:06:59.371	2340.033	21.919	OK
18-12-2020	23:07:29.372	2370.033	8.133	8.133	32.473	237	0	623.486	OK	18-12-2020	23:07:29.372	2370.033	21.918	OK
18-12-2020	23:07:59.372	2400.034	8.133	8.133	32.488	237	-1	623.488	OK	18-12-2020	23:07:59.372	2400.034	21.935	OK
18-12-2020	23:08:29.372	2430.034	8.134	8.134	32.503	237	0	623.491	OK	18-12-2020	23:08:29.372	2430.034	21.926	OK
18-12-2020	23:08:59.372	2460.034	8.136	8.136	32.522	237	0	623.498	OK	18-12-2020	23:08:59.372	2460.034	21.929	OK
18-12-2020	23:09:29.372	2490.034	8.132	8.132	32.462	237	1	623.502	OK	18-12-2020	23:09:29.372	2490.034	21.922	OK
18-12-2020	23:09:59.372	2520.034	8.132	8.132	32.459	237	0	623.507	OK	18-12-2020	23:09:59.372	2520.034	21.915	OK
18-12-2020	23:10:29.372	2550.034	8.134	8.134	32.484	237	0	623.507	OK	18-12-2020	23:10:29.372	2550.034	21.915	OK
18-12-2020	23:10:59.372	2580.033	8.134	8.134	32.490	237	0	623.509	OK	18-12-2020	23:10:59.372	2580.033	21.914	OK
18-12-2020	23:11:29.371	2610.033	8.133	8.133	32.475	237	0	623.509	OK	18-12-2020	23:11:29.371	2610.033	21.919	OK
18-12-2020	23:11:59.372	2640.033	8.131	8.131	32.429	237	-1	623.509	OK	18-12-2020	23:11:59.372	2640.033	21.913	OK
18-12-2020	23:12:29.372	2670.033	8.135	8.135	32.501	237	0	623.509	OK	18-12-2020	23:12:29.372	2670.033	21.910	OK
18-12-2020	23:12:59.372	2700.034	8.133	8.133	32.470	237	1	623.507	OK	18-12-2020	23:12:59.372	2700.034	21.901	OK
18-12-2020	23:13:29.372	2730.034	8.132	8.132	32.449	237	0	623.507	OK	18-12-2020	23:13:29.372	2730.034	21.910	OK
18-12-2020	23:13:59.373	2760.034	8.133	8.133	32.463	237	0	623.509	OK	18-12-2020	23:13:59.373	2760.034	21.904	OK
18-12-2020	23:14:29.373	2790.035	8.133	8.133	32.473	237	-1	623.507	OK	18-12-2020	23:14:29.373	2790.035	21.906	OK
18-12-2020	23:14:59.373	2820.034	8.134	8.134	32.479	237	0	623.507	OK	18-12-2020	23:14:59.373	2820.034	21.902	OK
18-12-2020	23:15:29.373	2850.035	8.135	8.135	32.491	237	0	623.507	OK	18-12-2020	23:15:29.373	2850.035	21.899	OK
18-12-2020	23:15:59.373	2880.034	8.133	8.133	32.468	237	1	623.509	OK	18-12-2020	23:15:59.373	2880.034	21.899	OK
18-12-2020	23:16:29.374	2910.036	8.135	8.135	32.492	237	0	623.505	OK	18-12-2020	23:16:29.374	2910.036	21.894	OK
18-12-2020	23:16:59.374	2940.036	8.138	8.138	32.558	237	0	623.507	OK	18-12-2020	23:16:59.374	2940.036	21.902	OK
18-12-2020	23:17:29.374	2970.036	8.133	8.133	32.469	237	1	623.505	OK	18-12-2020	23:17:29.374	2970.036	21.899	OK
18-12-2020	23:17:59.374	3000.035	8.135	8.135	32.499	237	1	623.505	OK	18-12-2020	23:17:59.374	3000.035	21.905	OK
18-12-2020	23:18:29.375	3030.036	8.134	8.134	32.481	237	0	623.505	OK	18-12-2020	23:18:29.375	3030.036	21.901	OK
18-12-2020	23:18:59.375	3060.037	8.133	8.133	32.471	237	1	623.504	OK	18-12-2020	23:18:59.375	3060.037	21.897	OK
18-12-2020	23:19:29.376	3090.037	8.132	8.132	32.449	237	-1	623.504	OK	18-12-2020	23:19:29.376	3090.037	21.904	OK
18-12-2020	23:19:59.375	3120.037	8.132	8.132	32.445	237	0	623.504	OK	18-12-2020	23:19:59.375	3120.037	21.893	OK
18-12-2020	23:20:29.375	3150.037	8.134	8.134	32.482	237	0	623.502	OK	18-12-2020	23:20:29.375	3150.037	21.901	OK
18-12-2020	23:20:59.375	3180.037	8.133	8.133	32.465	237	0	623.502	OK	18-12-2020	23:20:59.375	3180.037	21.902	OK
18-12-2020	23:21:29.375	3210.037	8.137	8.137	32.544	237	0	623.504	OK	18-12-2020	23:21:29.375	3210.037	21.900	OK
18-12-2020	23:21:59.375	3240.037	8.135	8.135	32.505	237	-1	623.504	OK	18-12-2020	23:21:59.375	3240.037	21.903	OK
18-12-2020	23:22:29.375	3270.036	8.135	8.135	32.495	237	0	623.502	OK	18-12-2020	23:22:29.375	3270.036	21.904	OK
18-12-2020	23:22:59.375	3300.037	8.131	8.131	32.437	237	1	623.500	OK	18-12-2020	23:22:59.375	3300.037	21.903	OK
18-12-2020	23:23:29.375	3330.037	8.132	8.132	32.448	237	0	623.500	OK	18-12-2020	23:23:29.375	3330.037	21.899	OK
18-12-2020	23:23:59.374	3360.036	8.135	8.135	32.503	237	0	623.498	OK	18-12-2020	23:23:59.374	3360.036	21.900	OK
18-12-2020	23:24:29.376	3390.037	8.136	8.136	32.520	237	0	623.500	OK	18-12-2020	23:24:29.376	3390.037	21.904	OK
18-12-2020	23:24:59.376	3420.038	8.133	8.133	32.479	237	-1	623.498	OK	18-12-2020	23:24:59.376	3420.038	21.910	OK
18-12-2020	23:25:29.377	3450.038	8.132	8.132	32.451	237	0	623.498	OK	18-12-2020	23:25:29.377	3450.038	21.912	OK
18-12-2020	23:25:59.378	3480.040	8.134	8.134	32.486	237	0	623.498	OK	18-12-2020	23:25:59.378	3480.040	21.911	OK
18-12-2020	23:26:29.378	3510.040	8.133	8.133	32.471	237	0	623.498	OK	18-12-2020	23:26:29.378	3510.040	21.903	OK
18-12-2020	23:26:59.378	3540.040	8.135	8.135	32.500	237	0	623.496	OK	18-12-2020	23:26:59.378	3540.040	21.909	OK
18-12-2020	23:27:29.378	3570.040	8.134	8.134	32.481	237	0	623.498	OK	18-12-2020	23:27:29.378	3570.040	21.905	OK
18-12-2020	23:27:59.378	3600.040	8.134	8.134	32.489	237	0	623.496	OK	18-12-2020	23:27:59.378	3600.040	21.908	OK
18-12-2020	23:28:29.378	3630.039	8.133	8.133	32.474	237	0	623.491	OK	18-12-2020	23:28:29.378	3630.039	21.908	OK
18-12-2020	23:28:59.379	3660.041	8.135	8.135	32.501	237	0	623.493	OK	18-12-2020	23:28:59.379	3660.041	21.910	OK
18-12-2020	23:29:29.379	3690.041	8.134	8.134	32.496	237	0	623.493	OK	18-12-2020	23:29:29.379	3690.041	21.902	OK
18-12-2020	23:29:59.379	3720.041	8.135	8.135	32.499	237	0	623.491	OK	18-12-2020	23:29:59.379	3720.041	21.905	OK
18-12-2020	23:30:29.379	3750.041	8.133	8.133	32.476	237	-1	623.491	OK	18-12-2020	23:30:29.379	3750.041	21.905	OK
18-12-2020	23:30:59.379	3780.041	8.134	8.134	32.482	237	-1	623.493	OK	18-12-2020	23:30:59.379	3780.041	21.898	OK
18-12-2020	23:31:29.380	3810.042	8.137	8.137	32.540	237	0	623.491	OK	18-12-2020	23:31:29.380	3810.042	21.905	OK
18-12-2020	23:31:59.380	3840.042	8.134	8.134	32.484	237	0	623.490	OK	18-12-2020	23:31:59.380	3840.042	21.901	OK
18-12-2020	23:32:29.380	3870.042	8.135	8.135	32.504	237	1	623.490	OK	18-12-2020	23:32:29.380	3870.042	21.897	OK
18-12-2020	23:32:59.380	3900.042	8.135	8.135	32.511	237	0	623.490	OK	18-12-2020	23:32:59.380	3900.042	21.895	OK
18-12-2020	23:33:29.380	3930.041	8.134	8.134	32.488	237	0	623.490	OK	18-12-2020	23:33:29.380	3930.041	21.906	OK
18-12-2020	23:33:59.380	3960.042	8.136	8.136	32.518	237	1	623.486	OK	18-12-2020	23:33:59.380	3960.042	21.902	OK
18-12-2020	23:34:29.380	3990.042	8.135	8.135	32.515	237	0	623.486	OK	18-12-2020	23:34:29.380	3990.042	21.908	OK
18-12-2020	23:34:59.380	4020.042	8.133	8.133	32.466	237	-1	623.488	OK	18-12-2020	23:34:59.380	4020.042	21.900	OK
18-12-2020	23:35:29.380	4050.042	8.135	8.135	32.514	237	0	623.486	OK	18-12-2020	23:35:29.380	4050.042	21.899	OK
18-12-2020	23:35:59.380	4080.041	8.133	8.133	32.480	237	0	623.486	OK	18-12-2020	23:35:59.380	4080.041	21.901	OK
18-12-2020	23:36:29.380	4110.042	8.135	8.135	32.515	237	0	623.486	OK	18-12-2020	23:36:29.380	4110.042	21.900	OK
18-12-2020	23:36:59.380	4140.041	8.133	8.133	32.475	237	1	623.486	OK	18-12-2020	23:36:59.380	4140.041	21.901	OK
18-12-2020	23:37:29.381	4170.043	8.134	8.134	32.485	237	0	623.484	OK	18-12-2020	23:37:29.381	4170.043	21.899	OK
18-12-2020	23:37:59.382	4200.043	8.135	8.135	32.509	237	0	623.484	OK	18-12-2020	23:37:59.382	4200.043	21.898	OK
18-12-2020	23:38:29.381	4230.043	8.135	8.135	32.508	237	0	623.484	OK	18-12-2020	23:38:29.381	4230.043	21.897	OK
18-12-2020	23:38:59.381	4260.043	8.134	8.134	32.498	237	0	623.482	OK	18-12-2020	23:38:59.381	4260.043	21.892	OK
18-12-2020	23:39:29.381	4290.043	8.134	8.134	32.485	237	0	623.482	OK	18-12-2020	23:39:29.381	4290.043	21.890	OK
18-12-2020	23:39:59.381	4320.043	8.134	8.134	32.496	237	0	623.482	OK	18-12-2020	23:39:59.381	4320.043	21.897	OK
18-12-2020	23:40:29.381	4350.043	8.136	8.136	32.521	237	0	623.482	OK	18-12-2020	23:40:29.381	4350.043	21.898	OK
18-12-2020	23:40:59.381	4380.043	8.135	8.135	32.509	237	0	623.482	OK	18-12-2020	23:40:59.381	4380.043	21.900	OK
18-12-2020	23:41:29.381	4410.043	8.135	8.135	32.505	237	-1	623.480	OK	18-12-2020	23:41:29.381	4410.043	21.901	OK
18-12-2020	23:41:59.381	4440.043	8.136	8.136	32.526	237	0	623.478	OK	18-12-2020	23:41:59.381	4440.043	21.915	OK
18-12-2020	23:42:29.382	4470.043	8.133	8.133	32.485	237	-1	623.480	OK	18-12-2020	23:42:29.382	4470.043	21.919	OK
18-12-2020	23:42:59.382	4500.044	8.134	8.134	32.507	237	0	623.478	OK	18-12-2020	23:42:59.382	4500.044	21.919	OK
18-12-2020	23:43:29.382	4530.043	8.134	8.134	32.493	237	0	623.477	OK	18-12-2020	23:43:29.382	4530.043	21.919	OK
18-12-2020	23:43:59.382	4560.044	8.134	8.134	32.502	237	0	623.478	OK	18-12-2020	23:43:59.382	4560.044	21.923	OK
18-12-2020	23:44:29.382	4590.044	8.135	8.135	32.521	237	0	623.477	OK	18-12-2020	23:44:29.382	4590.044	21.922	OK
18-12-2020	23:44:59.382	4620.044	8.134	8.134	32.499	237	0	623.477	OK	18-12-2020	23:44:59.382	4620.044	21.922	OK
18-12-2020	23:45:29.382	4650.044	8.133	8.133	32.475	237	0	623.478	OK	18-12-2020	23:45:29.382	4650.044	21.920	OK
18-12-2020	23:45:59.382	4680.044	8.134	8.134	32.504	237	0	623.477	OK	18-12-2020	23:45:59.382	4680.044	21.913	OK
18-12-2020	23:46:29.382	4710.043	8.135	8.135	32.509	237	0	623.477	OK	18-12-2020	23:46:29.382	4710.043	21.912	OK
18-12-2020	23:46:59.383	4740.045	8.136	8.136	32.541	237	0	623.477	OK	18-12-2020	23:46:59.383	4740.045	21.912	OK
18-12-2020	23:47:29.383	4770.045	8.135	8.135	32.505	237	-1	623.478	OK	18-12-2020	23:47:29.383	4770.045	21.904	OK
18-12-2020	23:47:59.383	4800.045	8.135	8.135	32.522	237	0	623.475	OK	18-12-2020	23:47:59.383	4800.045	21.912	OK
18-12-2020	23:48:29.383	4830.045	8.134	8.134	32.501	237	0	623.475	OK	18-12-2020	23:48:29.383	4830.045	21.911	OK
18-12-2020	23:48:59.383	4860.045	8.134	8.134	32.501	237	0	623.477	OK	18-12-2020	23:48:59.383	4860.045	21.915	OK
