#--- Experiment --------------------------------------------------------------------------																													
#NAPTRAM20202																													
#																													
#--- System ------------------------------------------------------------------------------																													
#Data from PyroScience Workbench V1.2.0.1289   www.pyroscience.com																													
#DESKTOP-NLMRG3K																													
#--- Instrument --------------------------------------------------------------------------																													
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.04 Build:001																													
#--- Channel -----------------------------------------------------------------------------																													
#Channel [A Ch.1] - pH Sensor - XCF7-370-375																													
#--- Settings & Calibration --------------------------------------------------------------																													
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)									
#	16 ms	60% (F)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000									
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	12/15/2020	12/15/2020	12/15/2020	8.005000	1.033000	57.800000	-0.016300	-0.000521	-0.001255	0.000000	0.032500	623.000000	0.969700	0.126300	0.000000	0.000000	0.086950	19.657398	2.277673	23.584898	2.000000	623.591187	52.908501	10.032053	23.452749	6.500000	623.593750	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------																													
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																													
#Settings: n/a																													
#Calibration: n/a																													
#--- Channel -----------------------------------------------------------------------------																													
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																													
#--- Measurement Data --------------------------------------------------------------------																													
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment							
15-12-2020	21:49:06.601	450.027	8.072	8.072	30.437	255	1	623.576	OK	15-12-2020	21:49:06.601	450.027	21.683	OK	15-12-2020	21:49:36.692	480.118	21.682	OK										
15-12-2020	21:49:36.601	480.027	8.068	8.068	30.385	255	0	623.576	OK	15-12-2020	21:49:36.601	480.027	21.683	OK	15-12-2020	21:50:06.691	510.118	21.680	OK										
15-12-2020	21:50:06.602	510.029	8.071	8.071	30.421	255	0	623.576	OK	15-12-2020	21:50:06.602	510.029	21.680	OK	15-12-2020	21:50:36.691	540.118	21.683	OK										
15-12-2020	21:50:36.602	540.029	8.072	8.072	30.445	255	0	623.576	OK	15-12-2020	21:50:36.602	540.029	21.683	OK	15-12-2020	21:51:06.692	570.118	21.678	OK										
15-12-2020	21:51:06.603	570.029	8.074	8.074	30.482	255	0	623.574	OK	15-12-2020	21:51:06.603	570.029	21.677	OK	15-12-2020	21:51:36.692	600.118	21.677	OK										
15-12-2020	21:51:36.603	600.030	8.073	8.073	30.466	254	-1	623.571	OK	15-12-2020	21:51:36.603	600.030	21.677	OK	15-12-2020	21:52:06.692	630.118	21.677	OK										
15-12-2020	21:52:06.603	630.029	8.074	8.074	30.476	254	0	623.574	OK	15-12-2020	21:52:06.603	630.029	21.676	OK	15-12-2020	21:52:36.692	660.119	21.674	OK										
15-12-2020	21:52:36.604	660.030	8.073	8.073	30.466	254	-1	623.574	OK	15-12-2020	21:52:36.604	660.030	21.674	OK	15-12-2020	21:53:06.703	690.130	21.670	OK										
15-12-2020	21:53:06.603	690.030	8.076	8.076	30.504	254	0	623.573	OK	15-12-2020	21:53:06.603	690.030	21.670	OK	15-12-2020	21:53:36.692	720.119	21.671	OK										
15-12-2020	21:53:36.603	720.030	8.076	8.076	30.507	254	0	623.573	OK	15-12-2020	21:53:36.603	720.030	21.671	OK	15-12-2020	21:54:06.693	750.119	21.672	OK										
15-12-2020	21:54:06.603	750.029	8.079	8.079	30.557	254	1	623.571	OK	15-12-2020	21:54:06.603	750.029	21.672	OK	15-12-2020	21:54:36.692	780.118	21.674	OK										
15-12-2020	21:54:36.603	780.029	8.076	8.076	30.511	254	0	623.573	OK	15-12-2020	21:54:36.603	780.029	21.674	OK	15-12-2020	21:55:06.692	810.119	21.672	OK										
15-12-2020	21:55:06.604	810.031	8.075	8.075	30.489	254	0	623.569	OK	15-12-2020	21:55:06.604	810.031	21.672	OK	15-12-2020	21:55:36.692	840.119	21.683	OK										
15-12-2020	21:55:36.605	840.032	8.077	8.077	30.530	254	0	623.569	OK	15-12-2020	21:55:36.605	840.032	21.683	OK	15-12-2020	21:56:06.693	870.120	21.686	OK										
15-12-2020	21:56:06.605	870.032	8.078	8.078	30.546	254	0	623.569	OK	15-12-2020	21:56:06.605	870.032	21.685	OK	15-12-2020	21:56:36.693	900.119	21.679	OK										
15-12-2020	21:56:36.605	900.031	8.078	8.078	30.549	254	-1	623.565	OK	15-12-2020	21:56:36.605	900.031	21.679	OK	15-12-2020	21:57:06.693	930.119	21.686	OK										
15-12-2020	21:57:06.605	930.031	8.082	8.082	30.621	254	0	623.567	OK	15-12-2020	21:57:06.605	930.031	21.686	OK	15-12-2020	21:57:36.694	960.121	21.678	OK										
15-12-2020	21:57:36.605	960.032	8.080	8.080	30.583	254	1	623.567	OK	15-12-2020	21:57:36.605	960.032	21.678	OK	15-12-2020	21:58:06.694	990.121	21.675	OK										
15-12-2020	21:58:06.605	990.032	8.078	8.078	30.552	253	0	623.563	OK	15-12-2020	21:58:06.605	990.032	21.675	OK	15-12-2020	21:58:36.695	1020.122	21.683	OK										
15-12-2020	21:58:36.605	1020.032	8.080	8.080	30.577	254	0	623.565	OK	15-12-2020	21:58:36.605	1020.032	21.683	OK	15-12-2020	21:59:06.695	1050.121	21.681	OK										
15-12-2020	21:59:06.605	1050.031	8.084	8.084	30.651	253	0	623.561	OK	15-12-2020	21:59:06.605	1050.031	21.681	OK	15-12-2020	21:59:36.695	1080.121	21.684	OK										
15-12-2020	21:59:36.605	1080.031	8.080	8.080	30.592	253	0	623.561	OK	15-12-2020	21:59:36.605	1080.031	21.684	OK	15-12-2020	22:00:06.697	1110.124	21.691	OK										
15-12-2020	22:00:06.605	1110.032	8.082	8.082	30.627	253	-1	623.561	OK	15-12-2020	22:00:06.605	1110.032	21.691	OK	15-12-2020	22:00:36.698	1140.125	21.690	OK										
15-12-2020	22:00:36.605	1140.032	8.080	8.080	30.583	253	0	623.560	OK	15-12-2020	22:00:36.605	1140.032	21.690	OK	15-12-2020	22:01:06.697	1170.124	21.687	OK										
15-12-2020	22:01:06.605	1170.032	8.081	8.081	30.604	253	0	623.560	OK	15-12-2020	22:01:06.605	1170.032	21.686	OK	15-12-2020	22:01:36.696	1200.122	21.691	OK										
15-12-2020	22:01:36.605	1200.031	8.084	8.084	30.657	253	0	623.556	OK	15-12-2020	22:01:36.605	1200.031	21.691	OK	15-12-2020	22:02:06.698	1230.124	21.692	OK										
15-12-2020	22:02:06.605	1230.031	8.083	8.083	30.638	253	0	623.556	OK	15-12-2020	22:02:06.605	1230.031	21.692	OK	15-12-2020	22:02:36.697	1260.124	21.691	OK										
15-12-2020	22:02:36.605	1260.032	8.082	8.082	30.633	253	0	623.556	OK	15-12-2020	22:02:36.605	1260.032	21.690	OK	15-12-2020	22:03:06.698	1290.125	21.678	OK										
15-12-2020	22:03:06.606	1290.033	8.084	8.084	30.657	253	0	623.554	OK	15-12-2020	22:03:06.606	1290.033	21.678	OK	15-12-2020	22:03:36.698	1320.125	21.679	OK										
15-12-2020	22:03:36.606	1320.033	8.080	8.080	30.597	253	0	623.552	OK	15-12-2020	22:03:36.606	1320.033	21.678	OK	15-12-2020	22:04:06.698	1350.125	21.684	OK										
15-12-2020	22:04:06.606	1350.033	8.084	8.084	30.653	253	0	623.552	OK	15-12-2020	22:04:06.606	1350.033	21.684	OK	15-12-2020	22:04:36.698	1380.125	21.677	OK										
15-12-2020	22:04:36.606	1380.033	8.083	8.083	30.644	253	0	623.550	OK	15-12-2020	22:04:36.606	1380.033	21.677	OK	15-12-2020	22:05:06.697	1410.123	21.689	OK										
15-12-2020	22:05:06.606	1410.032	8.082	8.082	30.636	253	-1	623.550	OK	15-12-2020	22:05:06.606	1410.032	21.689	OK	15-12-2020	22:05:36.699	1440.125	21.683	OK										
15-12-2020	22:05:36.606	1440.032	8.085	8.085	30.676	253	0	623.548	OK	15-12-2020	22:05:36.606	1440.032	21.683	OK	15-12-2020	22:06:06.700	1470.127	21.686	OK										
15-12-2020	22:06:06.606	1470.033	8.083	8.083	30.643	253	0	623.548	OK	15-12-2020	22:06:06.606	1470.033	21.686	OK	15-12-2020	22:06:36.700	1500.127	21.689	OK										
15-12-2020	22:06:36.606	1500.033	8.083	8.083	30.646	253	0	623.546	OK	15-12-2020	22:06:36.606	1500.033	21.690	OK	15-12-2020	22:07:06.699	1530.126	21.696	OK										
15-12-2020	22:07:06.606	1530.033	8.084	8.084	30.661	253	0	623.546	OK	15-12-2020	22:07:06.606	1530.033	21.696	OK	15-12-2020	22:07:36.700	1560.126	21.689	OK										
15-12-2020	22:07:36.606	1560.032	8.084	8.084	30.662	253	0	623.545	OK	15-12-2020	22:07:36.606	1560.032	21.690	OK	15-12-2020	22:08:06.700	1590.126	21.689	OK										
15-12-2020	22:08:06.607	1590.033	8.083	8.083	30.650	253	1	623.545	OK	15-12-2020	22:08:06.607	1590.033	21.689	OK	15-12-2020	22:08:36.700	1620.126	21.693	OK										
15-12-2020	22:08:36.607	1620.033	8.084	8.084	30.659	253	1	623.543	OK	15-12-2020	22:08:36.607	1620.033	21.693	OK	15-12-2020	22:09:06.700	1650.126	21.693	OK										
15-12-2020	22:09:06.607	1650.034	8.085	8.085	30.675	253	0	623.541	OK	15-12-2020	22:09:06.607	1650.034	21.691	OK	15-12-2020	22:09:36.703	1680.129	21.696	OK										
15-12-2020	22:09:36.608	1680.034	8.087	8.087	30.720	253	0	623.539	OK	15-12-2020	22:09:36.608	1680.034	21.696	OK	15-12-2020	22:10:06.699	1710.126	21.699	OK										
15-12-2020	22:10:06.608	1710.034	8.085	8.085	30.689	253	0	623.541	OK	15-12-2020	22:10:06.608	1710.034	21.697	OK	15-12-2020	22:10:36.700	1740.126	21.696	OK										
15-12-2020	22:10:36.608	1740.034	8.085	8.085	30.690	253	-1	623.539	OK	15-12-2020	22:10:36.608	1740.034	21.696	OK	15-12-2020	22:11:06.699	1770.126	21.686	OK										
15-12-2020	22:11:06.608	1770.034	8.088	8.088	30.737	253	0	623.536	OK	15-12-2020	22:11:06.608	1770.034	21.686	OK	15-12-2020	22:11:36.699	1800.126	21.691	OK										
15-12-2020	22:11:36.608	1800.035	8.085	8.085	30.688	253	0	623.539	OK	15-12-2020	22:11:36.608	1800.035	21.691	OK	15-12-2020	22:12:06.699	1830.125	21.694	OK										
15-12-2020	22:12:06.608	1830.034	8.083	8.083	30.654	253	0	623.534	OK	15-12-2020	22:12:06.608	1830.034	21.694	OK	15-12-2020	22:12:36.700	1860.126	21.688	OK										
15-12-2020	22:12:36.608	1860.034	8.087	8.087	30.726	253	0	623.534	OK	15-12-2020	22:12:36.608	1860.034	21.687	OK	15-12-2020	22:13:06.703	1890.130	21.694	OK										
15-12-2020	22:13:06.608	1890.034	8.088	8.088	30.738	253	0	623.534	OK	15-12-2020	22:13:06.608	1890.034	21.694	OK	15-12-2020	22:13:36.699	1920.126	21.691	OK										
15-12-2020	22:13:36.608	1920.035	8.086	8.086	30.701	253	0	623.529	OK	15-12-2020	22:13:36.608	1920.035	21.691	OK	15-12-2020	22:14:06.701	1950.127	21.696	OK										
15-12-2020	22:14:06.609	1950.036	8.088	8.088	30.737	253	0	623.531	OK	15-12-2020	22:14:06.609	1950.036	21.694	OK	15-12-2020	22:14:36.701	1980.128	21.695	OK										
15-12-2020	22:14:36.609	1980.036	8.087	8.087	30.721	253	0	623.532	OK	15-12-2020	22:14:36.609	1980.036	21.695	OK	15-12-2020	22:15:06.700	2010.126	21.696	OK										
15-12-2020	22:15:06.610	2010.037	8.085	8.085	30.691	252	1	623.529	OK	15-12-2020	22:15:06.610	2010.037	21.696	OK	15-12-2020	22:15:36.703	2040.129	21.696	OK										
15-12-2020	22:15:36.610	2040.036	8.089	8.089	30.751	252	1	623.529	OK	15-12-2020	22:15:36.610	2040.036	21.698	OK	15-12-2020	22:16:06.701	2070.128	21.689	OK										
15-12-2020	22:16:06.610	2070.036	8.086	8.086	30.702	253	0	623.527	OK	15-12-2020	22:16:06.610	2070.036	21.689	OK	15-12-2020	22:16:36.702	2100.129	21.689	OK										
15-12-2020	22:16:36.610	2100.037	8.088	8.088	30.732	253	2	623.527	OK	15-12-2020	22:16:36.610	2100.037	21.690	OK	15-12-2020	22:17:06.701	2130.128	21.692	OK										
15-12-2020	22:17:06.610	2130.037	8.085	8.085	30.696	253	-1	623.525	OK	15-12-2020	22:17:06.610	2130.037	21.692	OK	15-12-2020	22:17:36.701	2160.128	21.689	OK										
15-12-2020	22:17:36.610	2160.037	8.087	8.087	30.718	253	0	623.523	OK	15-12-2020	22:17:36.610	2160.037	21.689	OK	15-12-2020	22:18:06.703	2190.130	21.687	OK										
15-12-2020	22:18:06.610	2190.036	8.088	8.088	30.734	253	0	623.523	OK	15-12-2020	22:18:06.610	2190.036	21.686	OK	15-12-2020	22:18:36.703	2220.129	21.693	OK										
15-12-2020	22:18:36.610	2220.036	8.087	8.087	30.731	253	-1	623.521	OK	15-12-2020	22:18:36.610	2220.036	21.693	OK	15-12-2020	22:19:06.702	2250.129	21.688	OK										
15-12-2020	22:19:06.611	2250.037	8.089	8.089	30.764	253	1	623.523	OK	15-12-2020	22:19:06.611	2250.037	21.689	OK	15-12-2020	22:19:36.702	2280.128	21.693	OK										
15-12-2020	22:19:36.611	2280.038	8.087	8.087	30.734	253	0	623.521	OK	15-12-2020	22:19:36.611	2280.038	21.693	OK	15-12-2020	22:20:06.703	2310.130	21.690	OK										
15-12-2020	22:20:06.611	2310.037	8.089	8.089	30.758	253	0	623.521	OK	15-12-2020	22:20:06.611	2310.037	21.690	OK	15-12-2020	22:20:36.702	2340.129	21.685	OK										
15-12-2020	22:20:36.611	2340.037	8.088	8.088	30.738	253	1	623.523	OK	15-12-2020	22:20:36.611	2340.037	21.685	OK	15-12-2020	22:21:06.703	2370.129	21.682	OK										
15-12-2020	22:21:06.611	2370.038	8.087	8.087	30.720	252	0	623.519	OK	15-12-2020	22:21:06.611	2370.038	21.682	OK	15-12-2020	22:21:36.704	2400.131	21.685	OK										
15-12-2020	22:21:36.611	2400.038	8.088	8.088	30.735	253	0	623.519	OK	15-12-2020	22:21:36.611	2400.038	21.685	OK	15-12-2020	22:22:06.704	2430.131	21.681	OK										
15-12-2020	22:22:06.611	2430.037	8.091	8.091	30.791	252	0	623.519	OK	15-12-2020	22:22:06.611	2430.037	21.681	OK	15-12-2020	22:22:36.704	2460.131	21.677	OK										
15-12-2020	22:22:36.611	2460.038	8.089	8.089	30.761	253	1	623.519	OK	15-12-2020	22:22:36.611	2460.038	21.677	OK	15-12-2020	22:23:06.704	2490.131	21.680	OK										
15-12-2020	22:23:06.611	2490.038	8.088	8.088	30.741	252	-1	623.519	OK	15-12-2020	22:23:06.611	2490.038	21.680	OK	15-12-2020	22:23:36.704	2520.131	21.676	OK										
15-12-2020	22:23:36.611	2520.038	8.090	8.090	30.767	252	0	623.518	OK	15-12-2020	22:23:36.611	2520.038	21.676	OK	15-12-2020	22:24:06.705	2550.132	21.676	OK										
15-12-2020	22:24:06.611	2550.038	8.087	8.087	30.717	253	-1	623.519	OK	15-12-2020	22:24:06.611	2550.038	21.676	OK	15-12-2020	22:24:36.705	2580.131	21.672	OK										
15-12-2020	22:24:36.611	2580.038	8.088	8.088	30.746	252	-1	623.518	OK	15-12-2020	22:24:36.611	2580.038	21.672	OK	15-12-2020	22:25:06.705	2610.131	21.674	OK										
15-12-2020	22:25:06.611	2610.038	8.086	8.086	30.710	253	0	623.515	OK	15-12-2020	22:25:06.611	2610.038	21.674	OK	15-12-2020	22:25:36.705	2640.132	21.669	OK										
15-12-2020	22:25:36.611	2640.037	8.087	8.087	30.721	252	0	623.515	OK	15-12-2020	22:25:36.611	2640.037	21.670	OK	15-12-2020	22:26:06.705	2670.132	21.666	OK										
15-12-2020	22:26:06.611	2670.038	8.088	8.088	30.737	252	1	623.513	OK	15-12-2020	22:26:06.611	2670.038	21.666	OK	15-12-2020	22:26:36.706	2700.133	21.667	OK										
15-12-2020	22:26:36.611	2700.037	8.089	8.089	30.752	252	0	623.513	OK	15-12-2020	22:26:36.611	2700.037	21.667	OK	15-12-2020	22:27:06.706	2730.132	21.665	OK										
15-12-2020	22:27:06.611	2730.038	8.088	8.088	30.740	253	0	623.513	OK	15-12-2020	22:27:06.611	2730.038	21.665	OK	15-12-2020	22:27:36.705	2760.132	21.668	OK										
15-12-2020	22:27:36.612	2760.039	8.090	8.090	30.766	252	-1	623.513	OK	15-12-2020	22:27:36.612	2760.039	21.668	OK	15-12-2020	22:28:06.705	2790.131	21.663	OK										
15-12-2020	22:28:06.612	2790.038	8.089	8.089	30.764	252	0	623.513	OK	15-12-2020	22:28:06.612	2790.038	21.664	OK	15-12-2020	22:28:36.705	2820.131	21.662	OK										
15-12-2020	22:28:36.613	2820.039	8.091	8.091	30.789	253	0	623.511	OK	15-12-2020	22:28:36.613	2820.039	21.662	OK	15-12-2020	22:29:06.706	2850.133	21.663	OK										
15-12-2020	22:29:06.613	2850.040	8.089	8.089	30.752	252	0	623.511	OK	15-12-2020	22:29:06.613	2850.040	21.663	OK	15-12-2020	22:29:36.707	2880.134	21.667	OK										
15-12-2020	22:29:36.613	2880.039	8.088	8.088	30.745	252	-1	623.511	OK	15-12-2020	22:29:36.613	2880.039	21.667	OK	15-12-2020	22:30:06.706	2910.133	21.666	OK										
15-12-2020	22:30:06.613	2910.040	8.089	8.089	30.763	252	0	623.511	OK	15-12-2020	22:30:06.613	2910.040	21.666	OK	15-12-2020	22:30:36.707	2940.133	21.666	OK										
15-12-2020	22:30:36.613	2940.040	8.091	8.091	30.800	252	0	623.507	OK	15-12-2020	22:30:36.613	2940.040	21.665	OK	15-12-2020	22:31:06.706	2970.133	21.666	OK										
15-12-2020	22:31:06.613	2970.040	8.090	8.090	30.776	252	0	623.507	OK	15-12-2020	22:31:06.613	2970.040	21.666	OK	15-12-2020	22:31:36.707	3000.133	21.667	OK										
15-12-2020	22:31:36.613	3000.040	8.087	8.087	30.719	252	0	623.507	OK	15-12-2020	22:31:36.613	3000.040	21.667	OK	15-12-2020	22:32:06.707	3030.134	21.653	OK										
15-12-2020	22:32:06.612	3030.039	8.091	8.091	30.787	252	0	623.509	OK	15-12-2020	22:32:06.612	3030.039	21.654	OK	15-12-2020	22:32:36.707	3060.134	21.658	OK										
15-12-2020	22:32:36.613	3060.040	8.091	8.091	30.791	252	0	623.507	OK	15-12-2020	22:32:36.613	3060.040	21.658	OK	15-12-2020	22:33:06.708	3090.134	21.650	OK										
15-12-2020	22:33:06.613	3090.040	8.092	8.092	30.806	252	-1	623.505	OK	15-12-2020	22:33:06.613	3090.040	21.650	OK	15-12-2020	22:33:36.709	3120.136	21.651	OK										
15-12-2020	22:33:36.613	3120.040	8.091	8.091	30.785	252	0	623.505	OK	15-12-2020	22:33:36.613	3120.040	21.652	OK	15-12-2020	22:34:06.708	3150.135	21.655	OK										
15-12-2020	22:34:06.613	3150.039	8.091	8.091	30.787	252	0	623.505	OK	15-12-2020	22:34:06.613	3150.039	21.655	OK	15-12-2020	22:34:36.708	3180.135	21.649	OK										
15-12-2020	22:34:36.613	3180.039	8.090	8.090	30.774	252	0	623.504	OK	15-12-2020	22:34:36.613	3180.039	21.650	OK	15-12-2020	22:35:06.708	3210.134	21.642	OK										
15-12-2020	22:35:06.613	3210.040	8.093	8.093	30.820	252	0	623.504	OK	15-12-2020	22:35:06.613	3210.040	21.642	OK	15-12-2020	22:35:36.708	3240.134	21.633	OK										
15-12-2020	22:35:36.613	3240.039	8.090	8.090	30.775	252	0	623.505	OK	15-12-2020	22:35:36.613	3240.039	21.633	OK	15-12-2020	22:36:06.708	3270.135	21.642	OK										
15-12-2020	22:36:06.614	3270.040	8.093	8.093	30.815	252	-2	623.502	OK	15-12-2020	22:36:06.614	3270.040	21.641	OK	15-12-2020	22:36:36.710	3300.137	21.633	OK										
15-12-2020	22:36:36.614	3300.041	8.090	8.090	30.767	252	0	623.502	OK	15-12-2020	22:36:36.614	3300.041	21.633	OK	15-12-2020	22:37:06.709	3330.136	21.639	OK										
15-12-2020	22:37:06.615	3330.041	8.091	8.091	30.782	252	0	623.500	OK	15-12-2020	22:37:06.615	3330.041	21.639	OK	15-12-2020	22:37:36.711	3360.137	21.627	OK										
15-12-2020	22:37:36.616	3360.042	8.094	8.094	30.829	252	0	623.502	OK	15-12-2020	22:37:36.616	3360.042	21.627	OK	15-12-2020	22:38:06.711	3390.138	21.619	OK										
