#--- Experiment --------------------------------------------------------------------------
#NAPTRAM2020
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.2.0.1289   www.pyroscience.com
#DESKTOP-NLMRG3K
#--- Instrument --------------------------------------------------------------------------
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.04 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - pH Sensor - XCF7-370-375
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	60% (F)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	12/11/2020	12/11/2020	12/11/2020	8.004747	1.033000	57.800000	-0.016300	-0.000521	-0.001255	0.000000	0.032500	623.000000	0.969700	0.126300	0.000000	0.000000	0.075401	19.219002	2.309516	19.901201	2.000000	622.766235	52.879097	10.063337	20.053600	6.500000	622.818054	0.000000	0.000000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]
11-12-2020	17:04:18.469	1950.027	8.094	8.094	29.276	271	0	622.862	OK	11-12-2020	17:04:18.469	1950.027	17.251	OK
11-12-2020	17:04:48.469	1980.027	8.089	8.089	29.195	271	0	622.862	OK	11-12-2020	17:04:48.469	1980.027	17.243	OK
11-12-2020	17:05:18.469	2010.027	8.091	8.091	29.237	271	0	622.860	OK	11-12-2020	17:05:18.469	2010.027	17.251	OK
11-12-2020	17:05:48.469	2040.027	8.093	8.093	29.256	271	0	622.860	OK	11-12-2020	17:05:48.469	2040.027	17.241	OK
11-12-2020	17:06:18.469	2070.027	8.093	8.093	29.263	271	0	622.860	OK	11-12-2020	17:06:18.469	2070.027	17.236	OK
11-12-2020	17:06:48.469	2100.027	8.092	8.092	29.243	271	0	622.858	OK	11-12-2020	17:06:48.469	2100.027	17.238	OK
11-12-2020	17:07:18.470	2130.028	8.092	8.092	29.254	271	0	622.858	OK	11-12-2020	17:07:18.470	2130.028	17.247	OK
11-12-2020	17:07:48.470	2160.028	8.092	8.092	29.247	271	0	622.858	OK	11-12-2020	17:07:48.470	2160.028	17.238	OK
11-12-2020	17:08:18.470	2190.028	8.091	8.091	29.223	271	-1	622.858	OK	11-12-2020	17:08:18.470	2190.028	17.242	OK
11-12-2020	17:08:48.470	2220.028	8.091	8.091	29.226	271	0	622.856	OK	11-12-2020	17:08:48.470	2220.028	17.237	OK
11-12-2020	17:09:18.470	2250.029	8.091	8.091	29.229	271	0	622.854	OK	11-12-2020	17:09:18.470	2250.029	17.246	OK
11-12-2020	17:09:48.470	2280.028	8.093	8.093	29.258	271	0	622.856	OK	11-12-2020	17:09:48.470	2280.028	17.237	OK
11-12-2020	17:10:18.469	2310.027	8.092	8.092	29.247	271	0	622.854	OK	11-12-2020	17:10:18.469	2310.027	17.229	OK
11-12-2020	17:10:48.470	2340.028	8.093	8.093	29.254	271	0	622.854	OK	11-12-2020	17:10:48.470	2340.028	17.220	OK
11-12-2020	17:11:18.469	2370.027	8.092	8.092	29.250	271	0	622.854	OK	11-12-2020	17:11:18.469	2370.027	17.223	OK
11-12-2020	17:11:48.470	2400.028	8.092	8.092	29.246	271	0	622.852	OK	11-12-2020	17:11:48.470	2400.028	17.222	OK
11-12-2020	17:12:18.469	2430.028	8.093	8.093	29.254	271	0	622.852	OK	11-12-2020	17:12:18.469	2430.028	17.219	OK
11-12-2020	17:12:48.470	2460.028	8.093	8.093	29.254	271	0	622.854	OK	11-12-2020	17:12:48.470	2460.028	17.225	OK
11-12-2020	17:13:18.470	2490.028	8.093	8.093	29.262	271	0	622.852	OK	11-12-2020	17:13:18.470	2490.028	17.217	OK
11-12-2020	17:13:48.471	2520.029	8.092	8.092	29.249	271	0	622.852	OK	11-12-2020	17:13:48.471	2520.029	17.216	OK
11-12-2020	17:14:18.470	2550.029	8.092	8.092	29.239	271	0	622.852	OK	11-12-2020	17:14:18.470	2550.029	17.217	OK
11-12-2020	17:14:48.471	2580.029	8.092	8.092	29.250	271	0	622.850	OK	11-12-2020	17:14:48.471	2580.029	17.224	OK
11-12-2020	17:15:18.470	2610.028	8.093	8.093	29.259	271	0	622.849	OK	11-12-2020	17:15:18.470	2610.028	17.219	OK
11-12-2020	17:15:48.470	2640.029	8.092	8.092	29.242	271	0	622.850	OK	11-12-2020	17:15:48.470	2640.029	17.212	OK
11-12-2020	17:16:18.470	2670.028	8.095	8.095	29.283	271	0	622.849	OK	11-12-2020	17:16:18.470	2670.028	17.208	OK
11-12-2020	17:16:48.471	2700.029	8.093	8.093	29.265	271	0	622.850	OK	11-12-2020	17:16:48.471	2700.029	17.218	OK
11-12-2020	17:17:18.471	2730.029	8.093	8.093	29.258	271	0	622.847	OK	11-12-2020	17:17:18.471	2730.029	17.206	OK
11-12-2020	17:17:48.471	2760.029	8.095	8.095	29.290	271	0	622.844	OK	11-12-2020	17:17:48.471	2760.029	17.220	OK
11-12-2020	17:18:18.471	2790.030	8.094	8.094	29.275	271	0	622.849	OK	11-12-2020	17:18:18.471	2790.030	17.214	OK
11-12-2020	17:18:48.474	2820.032	8.091	8.091	29.236	271	0	622.847	OK	11-12-2020	17:18:48.474	2820.032	17.219	OK
11-12-2020	17:19:18.471	2850.029	8.095	8.095	29.285	271	0	622.844	OK	11-12-2020	17:19:18.471	2850.029	17.205	OK
11-12-2020	17:19:48.471	2880.029	8.095	8.095	29.283	271	0	622.844	OK	11-12-2020	17:19:48.471	2880.029	17.204	OK
11-12-2020	17:20:18.470	2910.028	8.094	8.094	29.264	271	0	622.847	OK	11-12-2020	17:20:18.470	2910.028	17.188	OK
11-12-2020	17:20:48.472	2940.030	8.094	8.094	29.270	271	0	622.842	OK	11-12-2020	17:20:48.472	2940.030	17.186	OK
11-12-2020	17:21:18.473	2970.031	8.095	8.095	29.280	271	0	622.844	OK	11-12-2020	17:21:18.473	2970.031	17.183	OK
11-12-2020	17:21:48.473	3000.031	8.093	8.093	29.249	271	0	622.842	OK	11-12-2020	17:21:48.473	3000.031	17.187	OK
11-12-2020	17:22:18.473	3030.031	8.095	8.095	29.289	271	0	622.840	OK	11-12-2020	17:22:18.473	3030.031	17.189	OK
11-12-2020	17:22:48.474	3060.032	8.095	8.095	29.282	271	0	622.840	OK	11-12-2020	17:22:48.474	3060.032	17.195	OK
11-12-2020	17:23:18.474	3090.033	8.093	8.093	29.264	271	0	622.840	OK	11-12-2020	17:23:18.474	3090.033	17.196	OK
11-12-2020	17:23:48.474	3120.032	8.093	8.093	29.267	271	0	622.840	OK	11-12-2020	17:23:48.474	3120.032	17.203	OK
11-12-2020	17:24:18.473	3150.032	8.094	8.094	29.272	271	-1	622.840	OK	11-12-2020	17:24:18.473	3150.032	17.193	OK
11-12-2020	17:24:48.474	3180.033	8.092	8.092	29.247	271	0	622.840	OK	11-12-2020	17:24:48.474	3180.033	17.207	OK
11-12-2020	17:25:18.474	3210.032	8.094	8.094	29.278	271	0	622.838	OK	11-12-2020	17:25:18.474	3210.032	17.214	OK
11-12-2020	17:25:48.473	3240.031	8.093	8.093	29.267	271	0	622.838	OK	11-12-2020	17:25:48.473	3240.031	17.220	OK
11-12-2020	17:26:18.475	3270.033	8.094	8.094	29.287	271	0	622.840	OK	11-12-2020	17:26:18.475	3270.033	17.217	OK
11-12-2020	17:26:48.476	3300.034	8.093	8.093	29.269	271	0	622.838	OK	11-12-2020	17:26:48.476	3300.034	17.209	OK
11-12-2020	17:27:18.476	3330.034	8.094	8.094	29.275	271	0	622.836	OK	11-12-2020	17:27:18.476	3330.034	17.203	OK
11-12-2020	17:27:48.476	3360.034	8.094	8.094	29.272	271	0	622.840	OK	11-12-2020	17:27:48.476	3360.034	17.210	OK
11-12-2020	17:28:18.476	3390.034	8.094	8.094	29.271	271	0	622.836	OK	11-12-2020	17:28:18.476	3390.034	17.202	OK
11-12-2020	17:28:48.476	3420.034	8.094	8.094	29.273	271	0	622.836	OK	11-12-2020	17:28:48.476	3420.034	17.197	OK
11-12-2020	17:29:18.476	3450.034	8.093	8.093	29.252	271	0	622.838	OK	11-12-2020	17:29:18.476	3450.034	17.193	OK
11-12-2020	17:29:48.476	3480.034	8.095	8.095	29.290	271	0	622.833	OK	11-12-2020	17:29:48.476	3480.034	17.183	OK
11-12-2020	17:30:18.476	3510.035	8.094	8.094	29.272	271	0	622.835	OK	11-12-2020	17:30:18.476	3510.035	17.174	OK
11-12-2020	17:30:48.477	3540.035	8.094	8.094	29.270	271	0	622.836	OK	11-12-2020	17:30:48.477	3540.035	17.161	OK
11-12-2020	17:31:18.477	3570.035	8.093	8.093	29.244	271	0	622.835	OK	11-12-2020	17:31:18.477	3570.035	17.151	OK
11-12-2020	17:31:48.477	3600.035	8.095	8.095	29.271	271	0	622.835	OK	11-12-2020	17:31:48.477	3600.035	17.142	OK
11-12-2020	17:32:18.477	3630.036	8.095	8.095	29.277	271	0	622.835	OK	11-12-2020	17:32:18.477	3630.036	17.144	OK
11-12-2020	17:32:48.477	3660.035	8.097	8.097	29.315	271	0	622.833	OK	11-12-2020	17:32:48.477	3660.035	17.140	OK
11-12-2020	17:33:18.477	3690.035	8.097	8.097	29.314	271	0	622.831	OK	11-12-2020	17:33:18.477	3690.035	17.142	OK
11-12-2020	17:33:48.478	3720.036	8.095	8.095	29.270	271	0	622.833	OK	11-12-2020	17:33:48.478	3720.036	17.135	OK
11-12-2020	17:34:18.479	3750.037	8.094	8.094	29.268	271	0	622.833	OK	11-12-2020	17:34:18.479	3750.037	17.138	OK
11-12-2020	17:34:48.479	3780.037	8.095	8.095	29.277	271	0	622.833	OK	11-12-2020	17:34:48.479	3780.037	17.143	OK
11-12-2020	17:35:18.480	3810.038	8.095	8.095	29.272	271	0	622.833	OK	11-12-2020	17:35:18.480	3810.038	17.137	OK
11-12-2020	17:35:48.479	3840.037	8.095	8.095	29.274	271	0	622.831	OK	11-12-2020	17:35:48.479	3840.037	17.140	OK
11-12-2020	17:36:18.479	3870.037	8.095	8.095	29.277	271	0	622.831	OK	11-12-2020	17:36:18.479	3870.037	17.137	OK
11-12-2020	17:36:48.479	3900.037	8.095	8.095	29.270	271	0	622.831	OK	11-12-2020	17:36:48.479	3900.037	17.126	OK
11-12-2020	17:37:18.480	3930.038	8.095	8.095	29.273	271	0	622.829	OK	11-12-2020	17:37:18.480	3930.038	17.126	OK
11-12-2020	17:37:48.480	3960.038	8.095	8.095	29.275	271	0	622.829	OK	11-12-2020	17:37:48.480	3960.038	17.114	OK
11-12-2020	17:38:18.480	3990.038	8.095	8.095	29.269	271	0	622.829	OK	11-12-2020	17:38:18.480	3990.038	17.102	OK
11-12-2020	17:38:48.480	4020.038	8.094	8.094	29.257	271	0	622.829	OK	11-12-2020	17:38:48.480	4020.038	17.098	OK
11-12-2020	17:39:18.480	4050.039	8.093	8.093	29.236	271	0	622.829	OK	11-12-2020	17:39:18.480	4050.039	17.101	OK
11-12-2020	17:39:48.480	4080.039	8.095	8.095	29.280	271	0	622.827	OK	11-12-2020	17:39:48.480	4080.039	17.118	OK
11-12-2020	17:40:18.480	4110.038	8.096	8.096	29.287	271	-1	622.825	OK	11-12-2020	17:40:18.480	4110.038	17.117	OK
11-12-2020	17:40:48.480	4140.038	8.097	8.097	29.302	271	0	622.825	OK	11-12-2020	17:40:48.480	4140.038	17.118	OK
11-12-2020	17:41:18.480	4170.038	8.094	8.094	29.260	271	0	622.827	OK	11-12-2020	17:41:18.480	4170.038	17.114	OK
11-12-2020	17:41:48.480	4200.038	8.096	8.096	29.293	271	0	622.825	OK	11-12-2020	17:41:48.480	4200.038	17.119	OK
11-12-2020	17:42:18.479	4230.038	8.096	8.096	29.286	271	0	622.825	OK	11-12-2020	17:42:18.479	4230.038	17.117	OK
11-12-2020	17:42:48.480	4260.038	8.095	8.095	29.272	271	0	622.827	OK	11-12-2020	17:42:48.480	4260.038	17.121	OK
11-12-2020	17:43:18.480	4290.039	8.096	8.096	29.295	271	0	622.825	OK	11-12-2020	17:43:18.480	4290.039	17.119	OK
11-12-2020	17:43:48.485	4320.043	8.094	8.094	29.260	271	0	622.827	OK	11-12-2020	17:43:48.485	4320.043	17.117	OK
11-12-2020	17:44:18.481	4350.040	8.095	8.095	29.269	271	0	622.822	OK	11-12-2020	17:44:18.481	4350.040	17.110	OK
11-12-2020	17:44:48.481	4380.039	8.095	8.095	29.274	271	0	622.822	OK	11-12-2020	17:44:48.481	4380.039	17.104	OK
11-12-2020	17:45:18.482	4410.040	8.093	8.093	29.240	271	0	622.822	OK	11-12-2020	17:45:18.482	4410.040	17.111	OK
11-12-2020	17:45:48.482	4440.041	8.095	8.095	29.266	271	0	622.822	OK	11-12-2020	17:45:48.482	4440.041	17.107	OK
11-12-2020	17:46:18.483	4470.041	8.095	8.095	29.274	271	0	622.821	OK	11-12-2020	17:46:18.483	4470.041	17.113	OK
11-12-2020	17:46:48.483	4500.041	8.096	8.096	29.287	271	-1	622.821	OK	11-12-2020	17:46:48.483	4500.041	17.123	OK
11-12-2020	17:47:18.483	4530.041	8.095	8.095	29.280	271	0	622.821	OK	11-12-2020	17:47:18.483	4530.041	17.127	OK
11-12-2020	17:47:48.483	4560.041	8.097	8.097	29.304	271	0	622.821	OK	11-12-2020	17:47:48.483	4560.041	17.126	OK
11-12-2020	17:48:18.483	4590.041	8.096	8.096	29.291	271	0	622.821	OK	11-12-2020	17:48:18.483	4590.041	17.135	OK
11-12-2020	17:48:48.483	4620.041	8.096	8.096	29.306	271	0	622.821	OK	11-12-2020	17:48:48.483	4620.041	17.135	OK
11-12-2020	17:49:18.483	4650.041	8.096	8.096	29.302	271	0	622.819	OK	11-12-2020	17:49:18.483	4650.041	17.129	OK
11-12-2020	17:49:48.483	4680.041	8.098	8.098	29.329	271	0	622.819	OK	11-12-2020	17:49:48.483	4680.041	17.123	OK
11-12-2020	17:50:18.483	4710.041	8.095	8.095	29.270	271	0	622.817	OK	11-12-2020	17:50:18.483	4710.041	17.101	OK
11-12-2020	17:50:48.483	4740.041	8.096	8.096	29.295	271	0	622.817	OK	11-12-2020	17:50:48.483	4740.041	17.108	OK
11-12-2020	17:51:18.484	4770.043	8.096	8.096	29.292	271	0	622.819	OK	11-12-2020	17:51:18.484	4770.043	17.105	OK
11-12-2020	17:51:48.485	4800.043	8.095	8.095	29.272	271	0	622.817	OK	11-12-2020	17:51:48.485	4800.043	17.108	OK
11-12-2020	17:52:18.484	4830.042	8.097	8.097	29.306	271	0	622.817	OK	11-12-2020	17:52:18.484	4830.042	17.106	OK
11-12-2020	17:52:48.484	4860.042	8.094	8.094	29.265	271	0	622.817	OK	11-12-2020	17:52:48.484	4860.042	17.117	OK
