#--- Experiment --------------------------------------------------------------------------																													
#NAPTRAM20203																													
#																													
#--- System ------------------------------------------------------------------------------																													
#Data from PyroScience Workbench V1.2.0.1289   www.pyroscience.com																													
#DESKTOP-NLMRG3K																													
#--- Instrument --------------------------------------------------------------------------																													
#Device: Pico-pH [A] PICO-pH SN:2491CB02591E7FEC Firmware:4.04 Build:001																													
#--- Channel -----------------------------------------------------------------------------																													
#Channel [A Ch.1] - pH Sensor - XCF7-370-375																													
#--- Settings & Calibration --------------------------------------------------------------																													
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Dual Frequency (Hz)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)									
#	16 ms	60% (F)	10M (400x)	3000	FALSE	FALSE	FALSE	TRUE	0	47	0	pH	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	35.000000									
#Calibration:	lastCal1	lastCal2	lastCal3	pka (pH)	slope	dPhi_ref (°)	pka_t (pH/K)	dyn_t (1/K)	bottom_t (1/K)	slope_t (1/K)	f	lambda_std (nm)	pka_is1	pka_is2	bkgdAmpl (mV)	bkgdDphi (°)	offset (pH)	dPhi1 (°)	pH1 (pH)	temp1 (°C)	salinity1 (g/L)	ldev1 (nm)	dPhi2 (°)	pH2 (pH)	temp2 (°C)	salinity2 (g/L)	ldev2 (nm)	Aon	Aoff
#	12/17/2020	12/17/2020	12/17/2020	8.005000	1.033000	57.800000	-0.016300	-0.000521	-0.001255	0.000000	0.032500	623.000000	0.969700	0.126300	0.000000	0.000000	0.075950	20.344351	2.284448	22.796801	2.000000	623.403320	53.066750	10.036796	22.936649	6.500000	623.439148	1.809169	0.092744
#--- Temperature Compensation Channel ----------------------------------------------------																													
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																													
#Settings: n/a																													
#Calibration: n/a																													
#--- Channel -----------------------------------------------------------------------------																													
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C																													
#--- Measurement Data --------------------------------------------------------------------																													
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	pH [A Ch.1 Main]	pH (pH) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	ldev (nm) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]	Date [Comment]	Time [Comment]	Comment							
17-12-2020	13:55:58.095	450.030	8.092	8.092	31.429	246	-1	623.427	OK	17-12-2020	13:55:58.095	450.030	20.750	OK	17-12-2020	13:56:28.187	480.122	20.745	OK										
17-12-2020	13:56:28.095	480.030	8.091	8.091	31.425	246	0	623.423	OK	17-12-2020	13:56:28.095	480.030	20.745	OK	17-12-2020	13:56:58.187	510.122	20.740	OK										
17-12-2020	13:56:58.095	510.030	8.089	8.089	31.394	246	0	623.421	OK	17-12-2020	13:56:58.095	510.030	20.740	OK	17-12-2020	13:57:28.188	540.123	20.745	OK										
17-12-2020	13:57:28.095	540.030	8.092	8.092	31.436	246	1	623.423	OK	17-12-2020	13:57:28.095	540.030	20.745	OK	17-12-2020	13:57:58.188	570.123	20.745	OK										
17-12-2020	13:57:58.095	570.030	8.092	8.092	31.432	246	0	623.423	OK	17-12-2020	13:57:58.095	570.030	20.745	OK	17-12-2020	13:58:28.189	600.124	20.739	OK										
17-12-2020	13:58:28.098	600.033	8.091	8.091	31.426	246	0	623.421	OK	17-12-2020	13:58:28.098	600.033	20.739	OK	17-12-2020	13:58:58.189	630.124	20.733	OK										
17-12-2020	13:58:58.095	630.030	8.091	8.091	31.424	246	0	623.421	OK	17-12-2020	13:58:58.095	630.030	20.734	OK	17-12-2020	13:59:28.189	660.124	20.737	OK										
17-12-2020	13:59:28.096	660.031	8.091	8.091	31.412	245	0	623.421	OK	17-12-2020	13:59:28.096	660.031	20.737	OK	17-12-2020	13:59:58.189	690.124	20.743	OK										
17-12-2020	13:59:58.097	690.032	8.094	8.094	31.468	246	0	623.420	OK	17-12-2020	13:59:58.097	690.032	20.744	OK	17-12-2020	14:00:28.190	720.125	20.740	OK										
17-12-2020	14:00:28.097	720.032	8.091	8.091	31.418	246	-1	623.420	OK	17-12-2020	14:00:28.097	720.032	20.740	OK	17-12-2020	14:00:58.189	750.124	20.747	OK										
17-12-2020	14:00:58.097	750.032	8.093	8.093	31.456	246	-1	623.420	OK	17-12-2020	14:00:58.097	750.032	20.747	OK	17-12-2020	14:01:28.190	780.125	20.748	OK										
17-12-2020	14:01:28.097	780.032	8.093	8.093	31.463	245	1	623.416	OK	17-12-2020	14:01:28.097	780.032	20.749	OK	17-12-2020	14:01:58.190	810.125	20.747	OK										
17-12-2020	14:01:58.097	810.032	8.094	8.094	31.476	245	1	623.420	OK	17-12-2020	14:01:58.097	810.032	20.747	OK	17-12-2020	14:02:28.190	840.125	20.738	OK										
17-12-2020	14:02:28.097	840.032	8.095	8.095	31.491	245	0	623.420	OK	17-12-2020	14:02:28.097	840.032	20.739	OK	17-12-2020	14:02:58.191	870.126	20.738	OK										
17-12-2020	14:02:58.097	870.032	8.093	8.093	31.452	245	-1	623.420	OK	17-12-2020	14:02:58.097	870.032	20.738	OK	17-12-2020	14:03:28.190	900.125	20.732	OK										
17-12-2020	14:03:28.097	900.032	8.095	8.095	31.489	245	0	623.416	OK	17-12-2020	14:03:28.097	900.032	20.732	OK	17-12-2020	14:03:58.190	930.125	20.739	OK										
17-12-2020	14:03:58.097	930.032	8.094	8.094	31.474	245	0	623.418	OK	17-12-2020	14:03:58.097	930.032	20.739	OK	17-12-2020	14:04:28.190	960.125	20.731	OK										
17-12-2020	14:04:28.099	960.033	8.092	8.092	31.440	245	0	623.416	OK	17-12-2020	14:04:28.099	960.033	20.731	OK	17-12-2020	14:04:58.191	990.126	20.733	OK										
17-12-2020	14:04:58.101	990.036	8.095	8.095	31.491	245	0	623.416	OK	17-12-2020	14:04:58.101	990.036	20.734	OK	17-12-2020	14:05:28.192	1020.127	20.742	OK										
17-12-2020	14:05:28.099	1020.034	8.093	8.093	31.461	245	0	623.414	OK	17-12-2020	14:05:28.099	1020.034	20.742	OK	17-12-2020	14:05:58.192	1050.127	20.737	OK										
17-12-2020	14:05:58.100	1050.035	8.096	8.096	31.498	245	1	623.416	OK	17-12-2020	14:05:58.100	1050.035	20.737	OK	17-12-2020	14:06:28.191	1080.125	20.740	OK										
17-12-2020	14:06:28.100	1080.035	8.093	8.093	31.452	245	1	623.416	OK	17-12-2020	14:06:28.100	1080.035	20.740	OK	17-12-2020	14:06:58.191	1110.126	20.745	OK										
17-12-2020	14:06:58.100	1110.035	8.095	8.095	31.500	245	0	623.414	OK	17-12-2020	14:06:58.100	1110.035	20.745	OK	17-12-2020	14:07:28.191	1140.126	20.742	OK										
17-12-2020	14:07:28.100	1140.035	8.095	8.095	31.491	245	0	623.412	OK	17-12-2020	14:07:28.100	1140.035	20.742	OK	17-12-2020	14:07:58.192	1170.127	20.739	OK										
17-12-2020	14:07:58.100	1170.035	8.096	8.096	31.502	245	-1	623.412	OK	17-12-2020	14:07:58.100	1170.035	20.741	OK	17-12-2020	14:08:28.191	1200.126	20.736	OK										
17-12-2020	14:08:28.100	1200.035	8.095	8.095	31.489	245	1	623.412	OK	17-12-2020	14:08:28.100	1200.035	20.736	OK	17-12-2020	14:08:58.191	1230.126	20.726	OK										
17-12-2020	14:08:58.100	1230.035	8.094	8.094	31.473	245	0	623.412	OK	17-12-2020	14:08:58.100	1230.035	20.726	OK	17-12-2020	14:09:28.192	1260.127	20.725	OK										
17-12-2020	14:09:28.100	1260.035	8.095	8.095	31.484	245	-1	623.412	OK	17-12-2020	14:09:28.100	1260.035	20.725	OK	17-12-2020	14:09:58.192	1290.127	20.731	OK										
17-12-2020	14:09:58.100	1290.035	8.098	8.098	31.537	245	1	623.410	OK	17-12-2020	14:09:58.100	1290.035	20.731	OK	17-12-2020	14:10:28.192	1320.127	20.728	OK										
17-12-2020	14:10:28.099	1320.034	8.096	8.096	31.502	245	0	623.412	OK	17-12-2020	14:10:28.099	1320.034	20.727	OK	17-12-2020	14:10:58.192	1350.127	20.724	OK										
17-12-2020	14:10:58.100	1350.035	8.096	8.096	31.498	245	-1	623.407	OK	17-12-2020	14:10:58.100	1350.035	20.724	OK	17-12-2020	14:11:28.192	1380.127	20.728	OK										
17-12-2020	14:11:28.102	1380.037	8.095	8.095	31.494	245	0	623.410	OK	17-12-2020	14:11:28.102	1380.037	20.728	OK	17-12-2020	14:11:58.192	1410.127	20.728	OK										
17-12-2020	14:11:58.102	1410.037	8.098	8.098	31.539	245	0	623.407	OK	17-12-2020	14:11:58.102	1410.037	20.728	OK	17-12-2020	14:12:28.193	1440.128	20.724	OK										
17-12-2020	14:12:28.108	1440.043	8.098	8.098	31.535	245	1	623.410	OK	17-12-2020	14:12:28.108	1440.043	20.724	OK	17-12-2020	14:12:58.194	1470.129	20.723	OK										
17-12-2020	14:12:58.103	1470.038	8.097	8.097	31.529	245	-1	623.410	OK	17-12-2020	14:12:58.103	1470.038	20.723	OK	17-12-2020	14:13:28.193	1500.128	20.728	OK										
17-12-2020	14:13:28.102	1500.037	8.098	8.098	31.548	245	-1	623.407	OK	17-12-2020	14:13:28.102	1500.037	20.728	OK	17-12-2020	14:13:58.193	1530.128	20.724	OK										
17-12-2020	14:13:58.103	1530.038	8.099	8.099	31.554	245	0	623.407	OK	17-12-2020	14:13:58.103	1530.038	20.724	OK	17-12-2020	14:14:28.193	1560.128	20.726	OK										
17-12-2020	14:14:28.103	1560.038	8.099	8.099	31.559	245	1	623.406	OK	17-12-2020	14:14:28.103	1560.038	20.726	OK	17-12-2020	14:14:58.194	1590.129	20.739	OK										
17-12-2020	14:14:58.103	1590.038	8.097	8.097	31.533	245	-1	623.406	OK	17-12-2020	14:14:58.103	1590.038	20.739	OK	17-12-2020	14:15:28.193	1620.128	20.734	OK										
17-12-2020	14:15:28.103	1620.038	8.096	8.096	31.515	245	0	623.404	OK	17-12-2020	14:15:28.103	1620.038	20.734	OK	17-12-2020	14:15:58.194	1650.129	20.733	OK										
17-12-2020	14:15:58.103	1650.038	8.097	8.097	31.519	245	0	623.404	OK	17-12-2020	14:15:58.103	1650.038	20.733	OK	17-12-2020	14:16:28.194	1680.128	20.738	OK										
17-12-2020	14:16:28.104	1680.039	8.097	8.097	31.536	245	1	623.404	OK	17-12-2020	14:16:28.104	1680.039	20.738	OK	17-12-2020	14:16:58.194	1710.129	20.740	OK										
17-12-2020	14:16:58.104	1710.039	8.097	8.097	31.522	245	1	623.402	OK	17-12-2020	14:16:58.104	1710.039	20.740	OK	17-12-2020	14:17:28.193	1740.128	20.735	OK										
17-12-2020	14:17:28.104	1740.039	8.098	8.098	31.541	245	0	623.402	OK	17-12-2020	14:17:28.104	1740.039	20.735	OK	17-12-2020	14:17:58.193	1770.128	20.734	OK										
17-12-2020	14:17:58.104	1770.039	8.098	8.098	31.541	245	0	623.402	OK	17-12-2020	14:17:58.104	1770.039	20.733	OK	17-12-2020	14:18:28.194	1800.129	20.727	OK										
17-12-2020	14:18:28.104	1800.039	8.100	8.100	31.584	245	1	623.404	OK	17-12-2020	14:18:28.104	1800.039	20.727	OK	17-12-2020	14:18:58.193	1830.128	20.728	OK										
17-12-2020	14:18:58.104	1830.039	8.098	8.098	31.552	245	0	623.402	OK	17-12-2020	14:18:58.104	1830.039	20.728	OK	17-12-2020	14:19:28.194	1860.129	20.735	OK										
17-12-2020	14:19:28.105	1860.040	8.100	8.100	31.586	245	1	623.402	OK	17-12-2020	14:19:28.105	1860.040	20.735	OK	17-12-2020	14:19:58.194	1890.129	20.732	OK										
17-12-2020	14:19:58.105	1890.040	8.100	8.100	31.587	245	0	623.400	OK	17-12-2020	14:19:58.105	1890.040	20.732	OK	17-12-2020	14:20:28.195	1920.130	20.733	OK										
17-12-2020	14:20:28.106	1920.041	8.099	8.099	31.566	245	-1	623.398	OK	17-12-2020	14:20:28.106	1920.041	20.733	OK	17-12-2020	14:20:58.195	1950.130	20.736	OK										
17-12-2020	14:20:58.106	1950.041	8.098	8.098	31.546	245	1	623.400	OK	17-12-2020	14:20:58.106	1950.041	20.736	OK	17-12-2020	14:21:28.200	1980.135	20.734	OK										
17-12-2020	14:21:28.106	1980.041	8.097	8.097	31.530	245	0	623.396	OK	17-12-2020	14:21:28.106	1980.041	20.734	OK	17-12-2020	14:21:58.195	2010.130	20.732	OK										
17-12-2020	14:21:58.106	2010.041	8.098	8.098	31.549	245	1	623.398	OK	17-12-2020	14:21:58.106	2010.041	20.731	OK	17-12-2020	14:22:28.196	2040.131	20.734	OK										
17-12-2020	14:22:28.106	2040.041	8.098	8.098	31.545	245	0	623.398	OK	17-12-2020	14:22:28.106	2040.041	20.734	OK	17-12-2020	14:22:58.196	2070.131	20.731	OK										
17-12-2020	14:22:58.106	2070.041	8.101	8.101	31.603	245	0	623.396	OK	17-12-2020	14:22:58.106	2070.041	20.732	OK	17-12-2020	14:23:28.195	2100.130	20.731	OK										
17-12-2020	14:23:28.107	2100.042	8.101	8.101	31.603	245	1	623.396	OK	17-12-2020	14:23:28.107	2100.042	20.731	OK	17-12-2020	14:23:58.195	2130.130	20.721	OK										
17-12-2020	14:23:58.107	2130.042	8.101	8.101	31.587	245	0	623.398	OK	17-12-2020	14:23:58.107	2130.042	20.721	OK	17-12-2020	14:24:28.195	2160.130	20.723	OK										
17-12-2020	14:24:28.107	2160.042	8.100	8.100	31.580	245	0	623.396	OK	17-12-2020	14:24:28.107	2160.042	20.723	OK	17-12-2020	14:24:58.196	2190.131	20.729	OK										
17-12-2020	14:24:58.107	2190.042	8.101	8.101	31.591	245	0	623.394	OK	17-12-2020	14:24:58.107	2190.042	20.729	OK	17-12-2020	14:25:28.195	2220.130	20.724	OK										
17-12-2020	14:25:28.107	2220.042	8.098	8.098	31.545	245	-1	623.394	OK	17-12-2020	14:25:28.107	2220.042	20.724	OK	17-12-2020	14:25:58.196	2250.131	20.722	OK										
17-12-2020	14:25:58.106	2250.041	8.099	8.099	31.558	245	1	623.396	OK	17-12-2020	14:25:58.106	2250.041	20.722	OK	17-12-2020	14:26:28.196	2280.131	20.723	OK										
17-12-2020	14:26:28.107	2280.042	8.100	8.100	31.573	245	2	623.394	OK	17-12-2020	14:26:28.107	2280.042	20.723	OK	17-12-2020	14:26:58.197	2310.132	20.720	OK										
17-12-2020	14:26:58.107	2310.042	8.099	8.099	31.566	245	0	623.393	OK	17-12-2020	14:26:58.107	2310.042	20.719	OK	17-12-2020	14:27:28.198	2340.133	20.721	OK										
17-12-2020	14:27:28.107	2340.042	8.100	8.100	31.580	245	-1	623.394	OK	17-12-2020	14:27:28.107	2340.042	20.721	OK	17-12-2020	14:27:58.198	2370.133	20.712	OK										
17-12-2020	14:27:58.107	2370.042	8.100	8.100	31.584	245	0	623.393	OK	17-12-2020	14:27:58.107	2370.042	20.712	OK	17-12-2020	14:28:28.199	2400.133	20.710	OK										
17-12-2020	14:28:28.107	2400.042	8.101	8.101	31.588	245	1	623.393	OK	17-12-2020	14:28:28.107	2400.042	20.711	OK	17-12-2020	14:28:58.200	2430.135	20.712	OK										
17-12-2020	14:28:58.107	2430.042	8.099	8.099	31.557	245	1	623.393	OK	17-12-2020	14:28:58.107	2430.042	20.712	OK	17-12-2020	14:29:28.198	2460.133	20.707	OK										
17-12-2020	14:29:28.107	2460.042	8.103	8.103	31.620	244	1	623.394	OK	17-12-2020	14:29:28.107	2460.042	20.708	OK	17-12-2020	14:29:58.198	2490.133	20.712	OK										
17-12-2020	14:29:58.108	2490.043	8.102	8.102	31.612	245	1	623.393	OK	17-12-2020	14:29:58.108	2490.043	20.712	OK	17-12-2020	14:30:28.199	2520.134	20.704	OK										
17-12-2020	14:30:28.109	2520.044	8.101	8.101	31.596	245	0	623.391	OK	17-12-2020	14:30:28.109	2520.044	20.704	OK	17-12-2020	14:30:58.203	2550.138	20.710	OK										
17-12-2020	14:30:58.109	2550.044	8.101	8.101	31.599	245	0	623.393	OK	17-12-2020	14:30:58.109	2550.044	20.709	OK	17-12-2020	14:31:28.199	2580.134	20.710	OK										
17-12-2020	14:31:28.109	2580.044	8.099	8.099	31.555	244	-1	623.393	OK	17-12-2020	14:31:28.109	2580.044	20.710	OK	17-12-2020	14:31:58.200	2610.135	20.707	OK										
17-12-2020	14:31:58.109	2610.044	8.100	8.100	31.571	245	0	623.391	OK	17-12-2020	14:31:58.109	2610.044	20.707	OK	17-12-2020	14:32:28.201	2640.136	20.731	OK										
17-12-2020	14:32:28.109	2640.044	8.099	8.099	31.564	245	-1	623.389	OK	17-12-2020	14:32:28.109	2640.044	20.731	OK	17-12-2020	14:32:58.200	2670.135	20.738	OK										
17-12-2020	14:32:58.109	2670.044	8.101	8.101	31.608	245	0	623.391	OK	17-12-2020	14:32:58.109	2670.044	20.738	OK	17-12-2020	14:33:28.201	2700.136	20.737	OK										
17-12-2020	14:33:28.110	2700.044	8.101	8.101	31.595	245	0	623.391	OK	17-12-2020	14:33:28.110	2700.044	20.736	OK	17-12-2020	14:33:58.201	2730.136	20.747	OK										
17-12-2020	14:33:58.110	2730.045	8.101	8.101	31.602	245	-1	623.389	OK	17-12-2020	14:33:58.110	2730.045	20.747	OK	17-12-2020	14:34:28.201	2760.136	20.743	OK										
17-12-2020	14:34:28.111	2760.046	8.099	8.099	31.570	245	1	623.389	OK	17-12-2020	14:34:28.111	2760.046	20.742	OK	17-12-2020	14:34:58.201	2790.136	20.751	OK										
17-12-2020	14:34:58.111	2790.046	8.103	8.103	31.641	245	-1	623.391	OK	17-12-2020	14:34:58.111	2790.046	20.751	OK	17-12-2020	14:35:28.201	2820.136	20.744	OK										
17-12-2020	14:35:28.111	2820.046	8.103	8.103	31.631	245	0	623.389	OK	17-12-2020	14:35:28.111	2820.046	20.744	OK	17-12-2020	14:35:58.202	2850.137	20.744	OK										
17-12-2020	14:35:58.111	2850.046	8.104	8.104	31.662	245	1	623.384	OK	17-12-2020	14:35:58.111	2850.046	20.744	OK	17-12-2020	14:36:28.201	2880.136	20.739	OK										
17-12-2020	14:36:28.111	2880.046	8.101	8.101	31.612	245	0	623.389	OK	17-12-2020	14:36:28.111	2880.046	20.739	OK	17-12-2020	14:36:58.202	2910.137	20.744	OK										
17-12-2020	14:36:58.111	2910.046	8.100	8.100	31.593	244	-1	623.389	OK	17-12-2020	14:36:58.111	2910.046	20.744	OK	17-12-2020	14:37:28.202	2940.137	20.737	OK										
17-12-2020	14:37:28.111	2940.046	8.102	8.102	31.616	245	2	623.389	OK	17-12-2020	14:37:28.111	2940.046	20.737	OK	17-12-2020	14:37:58.203	2970.138	20.734	OK										
17-12-2020	14:37:58.112	2970.047	8.102	8.102	31.626	245	-1	623.386	OK	17-12-2020	14:37:58.112	2970.047	20.734	OK	17-12-2020	14:38:28.202	3000.137	20.732	OK										
17-12-2020	14:38:28.111	3000.046	8.102	8.102	31.621	245	-1	623.386	OK	17-12-2020	14:38:28.111	3000.046	20.732	OK	17-12-2020	14:38:58.203	3030.138	20.729	OK										
17-12-2020	14:38:58.112	3030.047	8.102	8.102	31.622	245	1	623.386	OK	17-12-2020	14:38:58.112	3030.047	20.729	OK	17-12-2020	14:39:28.202	3060.137	20.733	OK										
17-12-2020	14:39:28.112	3060.047	8.100	8.100	31.582	245	1	623.386	OK	17-12-2020	14:39:28.112	3060.047	20.733	OK	17-12-2020	14:39:58.203	3090.138	20.733	OK										
17-12-2020	14:39:58.112	3090.047	8.102	8.102	31.618	245	1	623.389	OK	17-12-2020	14:39:58.112	3090.047	20.733	OK	17-12-2020	14:40:28.203	3120.138	20.733	OK										
17-12-2020	14:40:28.112	3120.047	8.104	8.104	31.649	245	-1	623.386	OK	17-12-2020	14:40:28.112	3120.047	20.733	OK	17-12-2020	14:40:58.204	3150.139	20.727	OK										
17-12-2020	14:40:58.112	3150.047	8.100	8.100	31.591	245	0	623.386	OK	17-12-2020	14:40:58.112	3150.047	20.728	OK	17-12-2020	14:41:28.204	3180.139	20.729	OK										
17-12-2020	14:41:28.112	3180.047	8.103	8.103	31.643	245	0	623.384	OK	17-12-2020	14:41:28.112	3180.047	20.729	OK	17-12-2020	14:41:58.204	3210.139	20.732	OK										
17-12-2020	14:41:58.112	3210.047	8.103	8.103	31.644	245	1	623.386	OK	17-12-2020	14:41:58.112	3210.047	20.732	OK	17-12-2020	14:42:28.204	3240.139	20.731	OK										
17-12-2020	14:42:28.112	3240.047	8.102	8.102	31.625	244	1	623.384	OK	17-12-2020	14:42:28.112	3240.047	20.731	OK	17-12-2020	14:42:58.205	3270.140	20.732	OK										
17-12-2020	14:42:58.113	3270.048	8.102	8.102	31.623	244	-1	623.384	OK	17-12-2020	14:42:58.113	3270.048	20.732	OK	17-12-2020	14:43:28.204	3300.139	20.725	OK										
17-12-2020	14:43:28.113	3300.048	8.102	8.102	31.623	245	1	623.386	OK	17-12-2020	14:43:28.113	3300.048	20.725	OK	17-12-2020	14:43:58.204	3330.139	20.728	OK										
17-12-2020	14:43:58.115	3330.050	8.104	8.104	31.649	245	0	623.386	OK	17-12-2020	14:43:58.115	3330.050	20.728	OK	17-12-2020	14:44:28.207	3360.142	20.733	OK										
17-12-2020	14:44:28.116	3360.051	8.103	8.103	31.647	244	1	623.384	OK	17-12-2020	14:44:28.116	3360.051	20.733	OK	17-12-2020	14:44:58.206	3390.141	20.727	OK										
